Normalized SMILES,logEC50,RANDOM,IL
CCOCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.26,177,177
C(OCC[n+]1ccccc1)C.S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)(=O)=O,3.26,177,177
O=S([N-]S(C(F)(F)F)(=O)=O)(=O)C(F)(F)F.c1c[n+](ccc1)CCOCC,3.26,177,177
C([n+]1ccccc1)COCC.O=S(C(F)(F)F)([N-]S(=O)(C(F)(F)F)=O)=O,3.26,177,177
O(CC[n+]1ccccc1)CC.S(C(F)(F)F)([N-]S(=O)(C(F)(F)F)=O)(=O)=O,3.26,177,177
FC(F)(S(=O)(=O)[N-]S(=O)(C(F)(F)F)=O)F.c1c[n+](ccc1)CCOCC,3.26,177,177
C([n+]1ccccc1)COCC.S(=O)(C(F)(F)F)(=O)[N-]S(=O)(C(F)(F)F)=O,3.26,177,177
CCOCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.26,177,177
FC(F)(S(=O)([N-]S(=O)(=O)C(F)(F)F)=O)F.c1[n+](cccc1)CCOCC,3.26,177,177
FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.c1[n+](cccc1)CCOCC,3.26,177,177
CCOCC[n+]1ccccc1.[Br-],4.24,178,178
[Br-].[n+]1(CCOCC)ccccc1,4.24,178,178
[Br-].c1cc[n+](cc1)CCOCC,4.24,178,178
C(C[n+]1ccccc1)OCC.[Br-],4.24,178,178
[Br-].[n+]1(CCOCC)ccccc1,4.24,178,178
CCOCC[n+]1ccccc1.[Br-],4.24,178,178
[Br-].c1cccc[n+]1CCOCC,4.24,178,178
[Br-].[n+]1(ccccc1)CCOCC,4.24,178,178
CCOCC[n+]1ccccc1.[Br-],4.24,178,178
[Br-].c1cccc[n+]1CCOCC,4.24,178,178
CCOCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.181843588,179,179
FC(F)(S([N-]S(C(F)(F)F)(=O)=O)(=O)=O)F.c1n(c[n+](c1)C)CCOCC,3.181843588,179,179
C(n1cc[n+](C)c1)COCC.FC(F)(F)S([N-]S(C(F)(F)F)(=O)=O)(=O)=O,3.181843588,179,179
C(Cn1cc[n+](C)c1)OCC.FC(F)(F)S(=O)(=O)[N-]S(=O)(C(F)(F)F)=O,3.181843588,179,179
C(F)(F)(S(=O)([N-]S(=O)(=O)C(F)(F)F)=O)F.CCOCCn1cc[n+](c1)C,3.181843588,179,179
CCOCCn1cc[n+](C)c1.S([N-]S(=O)(=O)C(F)(F)F)(=O)(=O)C(F)(F)F,3.181843588,179,179
FC(F)(F)S([N-]S(C(F)(F)F)(=O)=O)(=O)=O.[n+]1(cn(CCOCC)cc1)C,3.181843588,179,179
C[n+]1cn(cc1)CCOCC.O=S(=O)([N-]S(C(F)(F)F)(=O)=O)C(F)(F)F,3.181843588,179,179
O=S(C(F)(F)F)([N-]S(=O)(C(F)(F)F)=O)=O.c1n(cc[n+]1C)CCOCC,3.181843588,179,179
O=S([N-]S(=O)(=O)C(F)(F)F)(=O)C(F)(F)F.c1n(CCOCC)cc[n+]1C,3.181843588,179,179
CCOCCn1cc[n+](C)c1.[Br-],4.139879086,180,180
O(CC)CCn1cc[n+](c1)C.[Br-],4.139879086,180,180
[Br-].[n+]1(ccn(c1)CCOCC)C,4.139879086,180,180
[Br-].c1n(c[n+](C)c1)CCOCC,4.139879086,180,180
O(CC)CCn1c[n+](cc1)C.[Br-],4.139879086,180,180
[Br-].[n+]1(ccn(CCOCC)c1)C,4.139879086,180,180
C(C)OCCn1cc[n+](c1)C.[Br-],4.139879086,180,180
CCOCCn1cc[n+](c1)C.[Br-],4.139879086,180,180
[Br-].c1c[n+](cn1CCOCC)C,4.139879086,180,180
[Br-].c1[n+](cn(CCOCC)c1)C,4.139879086,180,180
CCOC[N+](C)(C)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.8,181,181
FC(S([N-]S(C(F)(F)F)(=O)=O)(=O)=O)(F)F.O(C[N+](CC)(C)C)CC,3.8,181,181
C[N+](COCC)(C)CC.S([N-]S(C(F)(F)F)(=O)=O)(C(F)(F)F)(=O)=O,3.8,181,181
C(C)OC[N+](CC)(C)C.O=S(C(F)(F)F)(=O)[N-]S(=O)(=O)C(F)(F)F,3.8,181,181
FC(F)(S(=O)([N-]S(C(F)(F)F)(=O)=O)=O)F.O(CC)C[N+](C)(CC)C,3.8,181,181
C(OC[N+](CC)(C)C)C.O=S(=O)(C(F)(F)F)[N-]S(=O)(C(F)(F)F)=O,3.8,181,181
C(OC[N+](CC)(C)C)C.O=S(=O)(C(F)(F)F)[N-]S(=O)(C(F)(F)F)=O,3.8,181,181
CC[N+](C)(C)COCC.O=S([N-]S(=O)(C(F)(F)F)=O)(=O)C(F)(F)F,3.8,181,181
CCOC[N+](C)(CC)C.O=S(C(F)(F)F)([N-]S(=O)(=O)C(F)(F)F)=O,3.8,181,181
C[N+](C)(COCC)CC.O=S(C(F)(F)F)(=O)[N-]S(=O)(C(F)(F)F)=O,3.8,181,181
CCOC[N+](C)(C)CC.[Cl-],3.59,182,182
CCOC[N+](CC)(C)C.[Cl-],3.59,182,182
[Cl-].[N+](C)(C)(CC)COCC,3.59,182,182
O(CC)C[N+](CC)(C)C.[Cl-],3.59,182,182
C[N+](CC)(C)COCC.[Cl-],3.59,182,182
CCOC[N+](CC)(C)C.[Cl-],3.59,182,182
C(C)[N+](C)(COCC)C.[Cl-],3.59,182,182
C[N+](CC)(C)COCC.[Cl-],3.59,182,182
O(CC)C[N+](C)(C)CC.[Cl-],3.59,182,182
C([N+](C)(C)CC)OCC.[Cl-],3.59,182,182
CCOC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.26,183,183
C(F)(S(=O)(=O)[N-]S(C(F)(F)F)(=O)=O)(F)F.[N+]1(CCCC1)(COCC)C,3.26,183,183
C(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)(F)(F)F.C1CC[N+](C)(C1)COCC,3.26,183,183
C[N+]1(COCC)CCCC1.S(=O)([N-]S(=O)(=O)C(F)(F)F)(C(F)(F)F)=O,3.26,183,183
C[N+]1(CCCC1)COCC.FC(S(=O)(=O)[N-]S(=O)(C(F)(F)F)=O)(F)F,3.26,183,183
C(OCC)[N+]1(CCCC1)C.FC(S(=O)(=O)[N-]S(=O)(C(F)(F)F)=O)(F)F,3.26,183,183
C1[N+](C)(COCC)CCC1.S(C(F)(F)F)(=O)([N-]S(C(F)(F)F)(=O)=O)=O,3.26,183,183
C1[N+](CCC1)(COCC)C.S(=O)([N-]S(C(F)(F)F)(=O)=O)(=O)C(F)(F)F,3.26,183,183
FC(F)(F)S(=O)([N-]S(=O)(=O)C(F)(F)F)=O.[N+]1(COCC)(CCCC1)C,3.26,183,183
C1[N+](C)(CCC1)COCC.O=S(=O)([N-]S(=O)(C(F)(F)F)=O)C(F)(F)F,3.26,183,183
CCOC[N+]1(C)CCCC1.[Cl-],3.05,184,184
C[N+]1(CCCC1)COCC.[Cl-],3.05,184,184
C1C[N+](C)(CC1)COCC.[Cl-],3.05,184,184
C1[N+](COCC)(CCC1)C.[Cl-],3.05,184,184
C1C[N+](C)(CC1)COCC.[Cl-],3.05,184,184
C1CCC[N+]1(C)COCC.[Cl-],3.05,184,184
C[N+]1(CCCC1)COCC.[Cl-],3.05,184,184
C(OC[N+]1(CCCC1)C)C.[Cl-],3.05,184,184
C(OCC)[N+]1(C)CCCC1.[Cl-],3.05,184,184
C[N+]1(CCCC1)COCC.[Cl-],3.05,184,184
CCOC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.41,185,185
C[N+]1(COCC)CCCCC1.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,3.41,185,185
O=S(C(F)(F)F)(=O)[N-]S(=O)(C(F)(F)F)=O.[N+]1(C)(COCC)CCCCC1,3.41,185,185
C1C[N+](CCC1)(C)COCC.O=S(=O)(C(F)(F)F)[N-]S(C(F)(F)F)(=O)=O,3.41,185,185
C(F)(S([N-]S(C(F)(F)F)(=O)=O)(=O)=O)(F)F.C(OC[N+]1(CCCCC1)C)C,3.41,185,185
C([N+]1(CCCCC1)C)OCC.S(=O)([N-]S(=O)(=O)C(F)(F)F)(=O)C(F)(F)F,3.41,185,185
C(S([N-]S(C(F)(F)F)(=O)=O)(=O)=O)(F)(F)F.C1CC[N+](CC1)(C)COCC,3.41,185,185
C[N+]1(COCC)CCCCC1.FC(S(=O)(=O)[N-]S(C(F)(F)F)(=O)=O)(F)F,3.41,185,185
C1CCC[N+](C)(C1)COCC.FC(F)(F)S(=O)([N-]S(=O)(=O)C(F)(F)F)=O,3.41,185,185
C(OCC)[N+]1(C)CCCCC1.S(C(F)(F)F)(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,3.41,185,185
CCOC[N+]1(C)CCCCC1.[Cl-],4.23,186,186
[Cl-].[N+]1(COCC)(C)CCCCC1,4.23,186,186
CCOC[N+]1(C)CCCCC1.[Cl-],4.23,186,186
C1C[N+](C)(COCC)CCC1.[Cl-],4.23,186,186
C1C[N+](CCC1)(COCC)C.[Cl-],4.23,186,186
C1[N+](C)(COCC)CCCC1.[Cl-],4.23,186,186
[Cl-].[N+]1(C)(COCC)CCCCC1,4.23,186,186
O(C[N+]1(C)CCCCC1)CC.[Cl-],4.23,186,186
[Cl-].[N+]1(COCC)(C)CCCCC1,4.23,186,186
[Cl-].[N+]1(CCCCC1)(C)COCC,4.23,186,186
CCOC[N+]1(C)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.36,187,187
C1C[N+](COCC)(CCO1)C.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,3.36,187,187
FC(F)(F)S(=O)([N-]S(=O)(=O)C(F)(F)F)=O.[N+]1(COCC)(CCOCC1)C,3.36,187,187
FC(F)(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)F.O(C[N+]1(CCOCC1)C)CC,3.36,187,187
C(C)OC[N+]1(CCOCC1)C.FC(S(=O)(=O)[N-]S(C(F)(F)F)(=O)=O)(F)F,3.36,187,187
C1C[N+](CCO1)(COCC)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.36,187,187
C(C)OC[N+]1(C)CCOCC1.FC(S([N-]S(=O)(=O)C(F)(F)F)(=O)=O)(F)F,3.36,187,187
C1OCC[N+](C1)(COCC)C.FC(F)(F)S(=O)(=O)[N-]S(=O)(C(F)(F)F)=O,3.36,187,187
O1CC[N+](COCC)(CC1)C.O=S(C(F)(F)F)(=O)[N-]S(C(F)(F)F)(=O)=O,3.36,187,187
O(CC)C[N+]1(C)CCOCC1.O=S([N-]S(=O)(=O)C(F)(F)F)(=O)C(F)(F)F,3.36,187,187
CCOC[N+]1(C)CCOCC1.[Cl-],3.52,188,188
O1CC[N+](CC1)(C)COCC.[Cl-],3.52,188,188
O1CC[N+](CC1)(COCC)C.[Cl-],3.52,188,188
O(CC)C[N+]1(CCOCC1)C.[Cl-],3.52,188,188
O(C[N+]1(CCOCC1)C)CC.[Cl-],3.52,188,188
[Cl-].[N+]1(C)(CCOCC1)COCC,3.52,188,188
C(OCC)[N+]1(CCOCC1)C.[Cl-],3.52,188,188
C(C)OC[N+]1(C)CCOCC1.[Cl-],3.52,188,188
[Cl-].[N+]1(C)(COCC)CCOCC1,3.52,188,188
C(C)OC[N+]1(CCOCC1)C.[Cl-],3.52,188,188
CCOC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.12,189,189
FC(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)(F)F.c1c[n+](COCC)ccc1,3.12,189,189
FC(F)(S(=O)([N-]S(=O)(=O)C(F)(F)F)=O)F.c1[n+](cccc1)COCC,3.12,189,189
C(F)(F)(F)S(=O)([N-]S(=O)(=O)C(F)(F)F)=O.C(OC[n+]1ccccc1)C,3.12,189,189
C(OC[n+]1ccccc1)C.O=S(C(F)(F)F)(=O)[N-]S(C(F)(F)F)(=O)=O,3.12,189,189
C(OC[n+]1ccccc1)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.12,189,189
CCOC[n+]1ccccc1.FC(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)(F)F,3.12,189,189
FC(F)(F)S(=O)([N-]S(=O)(=O)C(F)(F)F)=O.c1c[n+](COCC)ccc1,3.12,189,189
FC(F)(S(=O)(=O)[N-]S(=O)(C(F)(F)F)=O)F.[n+]1(ccccc1)COCC,3.12,189,189
FC(F)(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)F.c1[n+](COCC)cccc1,3.12,189,189
CCOC[n+]1ccccc1.[Cl-],3.32,190,190
[Cl-].c1c[n+](COCC)ccc1,3.32,190,190
[Cl-].c1c[n+](COCC)ccc1,3.32,190,190
[Cl-].[n+]1(COCC)ccccc1,3.32,190,190
O(CC)C[n+]1ccccc1.[Cl-],3.32,190,190
C(OCC)[n+]1ccccc1.[Cl-],3.32,190,190
[Cl-].c1[n+](COCC)cccc1,3.32,190,190
[Cl-].c1cc[n+](COCC)cc1,3.32,190,190
[Cl-].c1ccc[n+](COCC)c1,3.32,190,190
C([n+]1ccccc1)OCC.[Cl-],3.32,190,190
CCOCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.201397124,191,191
C(C)OCn1c[n+](cc1)C.[N-](S(C(F)(F)F)(=O)=O)S(=O)(C(F)(F)F)=O,3.201397124,191,191
C[n+]1ccn(COCC)c1.FC(F)(F)S(=O)(=O)[N-]S(=O)(C(F)(F)F)=O,3.201397124,191,191
FC(S(=O)([N-]S(C(F)(F)F)(=O)=O)=O)(F)F.[n+]1(cn(COCC)cc1)C,3.201397124,191,191
FC(F)(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)F.c1[n+](C)ccn1COCC,3.201397124,191,191
C[n+]1ccn(COCC)c1.FC(S(=O)([N-]S(C(F)(F)F)(=O)=O)=O)(F)F,3.201397124,191,191
FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.c1[n+](cn(COCC)c1)C,3.201397124,191,191
C[n+]1ccn(c1)COCC.O=S(=O)([N-]S(=O)(C(F)(F)F)=O)C(F)(F)F,3.201397124,191,191
FC(F)(S([N-]S(=O)(=O)C(F)(F)F)(=O)=O)F.c1[n+](ccn1COCC)C,3.201397124,191,191
C(F)(F)(S(=O)(=O)[N-]S(=O)(C(F)(F)F)=O)F.C[n+]1cn(COCC)cc1,3.201397124,191,191
CCOCn1cc[n+](C)c1.[Cl-],3.603144373,192,192
[Cl-].[n+]1(C)cn(cc1)COCC,3.603144373,192,192
[Cl-].c1[n+](cn(COCC)c1)C,3.603144373,192,192
[Cl-].[n+]1(C)ccn(c1)COCC,3.603144373,192,192
[Cl-].c1[n+](ccn1COCC)C,3.603144373,192,192
C[n+]1ccn(c1)COCC.[Cl-],3.603144373,192,192
[Cl-].c1cn(COCC)c[n+]1C,3.603144373,192,192
CCOCn1cc[n+](C)c1.[Cl-],3.603144373,192,192
[Cl-].n1(c[n+](C)cc1)COCC,3.603144373,192,192
C[n+]1ccn(c1)COCC.[Cl-],3.603144373,192,192
CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,3.928395852,193,193
C[n+]1cn(CC)cc1.O=S(OCC)(=O)[O-],3.928395852,193,193
CCOS(=O)([O-])=O.c1[n+](ccn1CC)C,3.928395852,193,193
CCn1c[n+](cc1)C.O=S(OCC)([O-])=O,3.928395852,193,193
C(C)n1cc[n+](C)c1.O=S(=O)(OCC)[O-],3.928395852,193,193
C(C)OS([O-])(=O)=O.c1cn(CC)c[n+]1C,3.928395852,193,193
C[n+]1ccn(CC)c1.O=S(OCC)([O-])=O,3.928395852,193,193
S(OCC)(=O)(=O)[O-].n1(c[n+](cc1)C)CC,3.928395852,193,193
C(n1cc[n+](c1)C)C.O=S(=O)(OCC)[O-],3.928395852,193,193
C(C)n1c[n+](C)cc1.[O-]S(=O)(OCC)=O,3.928395852,193,193
CC[N+](C)(C)CC#N.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.86,194,194
C[N+](C)(CC#N)CC.FC(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)(F)F,3.86,194,194
C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.[N+](CC)(C)(CC#N)C,3.86,194,194
FC(F)(F)S(=O)([N-]S(=O)(=O)C(F)(F)F)=O.[N+](C)(CC#N)(CC)C,3.86,194,194
FC(F)(S(=O)([N-]S(C(F)(F)F)(=O)=O)=O)F.N#CC[N+](C)(CC)C,3.86,194,194
CC[N+](CC#N)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.86,194,194
C(C#N)[N+](CC)(C)C.[N-](S(=O)(C(F)(F)F)=O)S(=O)(=O)C(F)(F)F,3.86,194,194
C[N+](CC)(C)CC#N.FC(F)(F)S(=O)([N-]S(=O)(C(F)(F)F)=O)=O,3.86,194,194
C[N+](CC#N)(C)CC.FC(F)(S([N-]S(=O)(C(F)(F)F)=O)(=O)=O)F,3.86,194,194
O=S(=O)(C(F)(F)F)[N-]S(=O)(=O)C(F)(F)F.[N+](C)(CC#N)(CC)C,3.86,194,194
CC[N+](C)(C)CC#N.[Cl-],4.6,195,195
C[N+](CC#N)(C)CC.[Cl-],4.6,195,195
CC[N+](CC#N)(C)C.[Cl-],4.6,195,195
C(C)[N+](C)(CC#N)C.[Cl-],4.6,195,195
C(C#N)[N+](CC)(C)C.[Cl-],4.6,195,195
C([N+](C)(CC)C)C#N.[Cl-],4.6,195,195
C(C[N+](C)(CC)C)#N.[Cl-],4.6,195,195
C([N+](C)(CC#N)C)C.[Cl-],4.6,195,195
C(C#N)[N+](C)(CC)C.[Cl-],4.6,195,195
C(C)[N+](CC#N)(C)C.[Cl-],4.6,195,195
CC[N+](C)(C)CCCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.83,196,196
FC(F)(S(=O)(=O)[N-]S(=O)(C(F)(F)F)=O)F.[N+](C)(CC)(C)CCCO,3.83,196,196
C[N+](CCCO)(C)CC.O=S(=O)(C(F)(F)F)[N-]S(=O)(C(F)(F)F)=O,3.83,196,196
C([N+](C)(C)CCCO)C.FC(F)(S(=O)(=O)[N-]S(=O)(C(F)(F)F)=O)F,3.83,196,196
C(CC[N+](C)(CC)C)O.FC(F)(S([N-]S(C(F)(F)F)(=O)=O)(=O)=O)F,3.83,196,196
CC[N+](CCCO)(C)C.S(C(F)(F)F)(=O)([N-]S(=O)(C(F)(F)F)=O)=O,3.83,196,196
CC[N+](CCCO)(C)C.FC(F)(S(=O)([N-]S(=O)(=O)C(F)(F)F)=O)F,3.83,196,196
CC[N+](C)(C)CCCO.O=S(C(F)(F)F)(=O)[N-]S(=O)(=O)C(F)(F)F,3.83,196,196
C(CO)C[N+](C)(C)CC.FC(F)(S(=O)([N-]S(C(F)(F)F)(=O)=O)=O)F,3.83,196,196
C[N+](C)(CC)CCCO.FC(F)(F)S(=O)(=O)[N-]S(C(F)(F)F)(=O)=O,3.83,196,196
CC[N+](C)(C)CCCOC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.54,197,197
COCCC[N+](C)(CC)C.FC(S([N-]S(C(F)(F)F)(=O)=O)(=O)=O)(F)F,3.54,197,197
C[N+](C)(CCCOC)CC.FC(F)(F)S([N-]S(C(F)(F)F)(=O)=O)(=O)=O,3.54,197,197
C(COC)C[N+](C)(CC)C.S(C(F)(F)F)([N-]S(=O)(C(F)(F)F)=O)(=O)=O,3.54,197,197
CC[N+](C)(CCCOC)C.O=S([N-]S(C(F)(F)F)(=O)=O)(C(F)(F)F)=O,3.54,197,197
COCCC[N+](C)(C)CC.FC(F)(F)S(=O)([N-]S(C(F)(F)F)(=O)=O)=O,3.54,197,197
C([N+](C)(C)CCCOC)C.FC(F)(F)S(=O)(=O)[N-]S(C(F)(F)F)(=O)=O,3.54,197,197
C[N+](CC)(CCCOC)C.FC(S(=O)([N-]S(C(F)(F)F)(=O)=O)=O)(F)F,3.54,197,197
O(CCC[N+](C)(C)CC)C.O=S(=O)(C(F)(F)F)[N-]S(C(F)(F)F)(=O)=O,3.54,197,197
C(S([N-]S(=O)(=O)C(F)(F)F)(=O)=O)(F)(F)F.C[N+](C)(CCCOC)CC,3.54,197,197
CC[N+](C)(C)CCCOC.[Cl-],4.9,198,198
COCCC[N+](C)(C)CC.[Cl-],4.9,198,198
C(OC)CC[N+](C)(CC)C.[Cl-],4.9,198,198
C(CC[N+](C)(CC)C)OC.[Cl-],4.9,198,198
C([N+](C)(CC)C)CCOC.[Cl-],4.9,198,198
CC[N+](C)(C)CCCOC.[Cl-],4.9,198,198
O(CCC[N+](C)(CC)C)C.[Cl-],4.9,198,198
C(CCOC)[N+](C)(C)CC.[Cl-],4.9,198,198
C([N+](C)(CC)C)CCOC.[Cl-],4.9,198,198
CC[N+](CCCOC)(C)C.[Cl-],4.9,198,198
CC[N+](C)(C)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.7,199,199
CC[N+](C)(CCO)C.S(C(F)(F)F)(=O)(=O)[N-]S(C(F)(F)F)(=O)=O,3.7,199,199
C[N+](CCO)(C)CC.S(C(F)(F)F)(=O)([N-]S(=O)(C(F)(F)F)=O)=O,3.7,199,199
C(C)[N+](C)(CCO)C.FC(F)(S(=O)(=O)[N-]S(C(F)(F)F)(=O)=O)F,3.7,199,199
C[N+](C)(CCO)CC.O=S(=O)(C(F)(F)F)[N-]S(=O)(=O)C(F)(F)F,3.7,199,199
C[N+](CC)(CCO)C.S([N-]S(C(F)(F)F)(=O)=O)(=O)(=O)C(F)(F)F,3.7,199,199
C[N+](C)(CCO)CC.FC(F)(F)S(=O)([N-]S(=O)(C(F)(F)F)=O)=O,3.7,199,199
C(C[N+](C)(CC)C)O.S(=O)(=O)([N-]S(C(F)(F)F)(=O)=O)C(F)(F)F,3.7,199,199
O=S(C(F)(F)F)(=O)[N-]S(C(F)(F)F)(=O)=O.[N+](C)(C)(CC)CCO,3.7,199,199
C(C[N+](C)(C)CC)O.C(F)(F)(S([N-]S(C(F)(F)F)(=O)=O)(=O)=O)F,3.7,199,199
CC[N+](C)(C)CCO.[I-],4.6,200,200
CC[N+](C)(C)CCO.[I-],4.6,200,200
[I-].[N+](C)(CCO)(CC)C,4.6,200,200
C[N+](CC)(CCO)C.[I-],4.6,200,200
C([N+](C)(CC)C)CO.[I-],4.6,200,200
CC[N+](C)(CCO)C.[I-],4.6,200,200
C([N+](C)(CC)C)CO.[I-],4.6,200,200
CC[N+](CCO)(C)C.[I-],4.6,200,200
C(O)C[N+](C)(C)CC.[I-],4.6,200,200
OCC[N+](C)(C)CC.[I-],4.6,200,200
CC[N+](C)(C)CCOC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.3,201,201
C(OC)C[N+](C)(CC)C.FC(S(=O)(=O)[N-]S(=O)(C(F)(F)F)=O)(F)F,3.3,201,201
O=S(C(F)(F)F)([N-]S(=O)(=O)C(F)(F)F)=O.[N+](C)(CCOC)(C)CC,3.3,201,201
C([N+](C)(C)CC)COC.O=S(=O)([N-]S(C(F)(F)F)(=O)=O)C(F)(F)F,3.3,201,201
C[N+](CCOC)(C)CC.FC(S(=O)([N-]S(=O)(=O)C(F)(F)F)=O)(F)F,3.3,201,201
C(C[N+](CC)(C)C)OC.O=S(C(F)(F)F)(=O)[N-]S(C(F)(F)F)(=O)=O,3.3,201,201
O(CC[N+](CC)(C)C)C.O=S(C(F)(F)F)([N-]S(=O)(C(F)(F)F)=O)=O,3.3,201,201
C[N+](C)(CCOC)CC.FC(F)(F)S([N-]S(=O)(=O)C(F)(F)F)(=O)=O,3.3,201,201
C[N+](CCOC)(CC)C.O=S([N-]S(=O)(=O)C(F)(F)F)(C(F)(F)F)=O,3.3,201,201
C(C)[N+](C)(C)CCOC.O=S([N-]S(C(F)(F)F)(=O)=O)(C(F)(F)F)=O,3.3,201,201
CC[N+](C)(C)CCOC.[Cl-],4.6,202,202
CC[N+](CCOC)(C)C.[Cl-],4.6,202,202
CC[N+](CCOC)(C)C.[Cl-],4.6,202,202
CC[N+](CCOC)(C)C.[Cl-],4.6,202,202
[Cl-].[N+](CCOC)(CC)(C)C,4.6,202,202
[Cl-].[N+](C)(CCOC)(C)CC,4.6,202,202
C[N+](CCOC)(CC)C.[Cl-],4.6,202,202
C([N+](C)(C)CCOC)C.[Cl-],4.6,202,202
[Cl-].[N+](C)(C)(CC)CCOC,4.6,202,202
O(CC[N+](CC)(C)C)C.[Cl-],4.6,202,202
CC[N+](CC)(CC)CC.[Cl-],3.78,203,203
C(C)[N+](CC)(CC)CC.[Cl-],3.78,203,203
C(C)[N+](CC)(CC)CC.[Cl-],3.78,203,203
CC[N+](CC)(CC)CC.[Cl-],3.78,203,203
CC[N+](CC)(CC)CC.[Cl-],3.78,203,203
C(C)[N+](CC)(CC)CC.[Cl-],3.78,203,203
CC[N+](CC)(CC)CC.[Cl-],3.78,203,203
CC[N+](CC)(CC)CC.[Cl-],3.78,203,203
CC[N+](CC)(CC)CC.[Cl-],3.78,203,203
C(C)[N+](CC)(CC)CC.[Cl-],3.78,203,203
CC[N+](CC)(CC)CC.c1ccc2c(c1)O[B-]1(O2)Oc2ccccc2O1,1.17,204,204
C(C)[N+](CC)(CC)CC.O1c2c(cccc2)O[B-]21Oc1c(O2)cccc1,1.17,204,204
CC[N+](CC)(CC)CC.O1c2c(O[B-]13Oc1ccccc1O3)cccc2,1.17,204,204
C(C)[N+](CC)(CC)CC.c12O[B-]3(Oc2cccc1)Oc1c(O3)cccc1,1.17,204,204
CC[N+](CC)(CC)CC.O1c2ccccc2O[B-]21Oc1c(O2)cccc1,1.17,204,204
[N+](CC)(CC)(CC)CC.c1cc2O[B-]3(Oc4ccccc4O3)Oc2cc1,1.17,204,204
C([N+](CC)(CC)CC)C.c12c(O[B-]3(O2)Oc2ccccc2O3)cccc1,1.17,204,204
CC[N+](CC)(CC)CC.c1ccc2O[B-]3(Oc2c1)Oc1c(O3)cccc1,1.17,204,204
CC[N+](CC)(CC)CC.c12O[B-]3(Oc1cccc2)Oc1c(cccc1)O3,1.17,204,204
C(C)[N+](CC)(CC)CC.c1ccc2c(O[B-]3(Oc4c(O3)cccc4)O2)c1,1.17,204,204
CC[N+]1(C)CCOCC1.Cc1ccc(S(=O)(=O)[O-])cc1,3.81,205,205
C[N+]1(CC)CCOCC1.S(=O)(=O)([O-])c1ccc(cc1)C,3.81,205,205
O1CC[N+](CC)(C)CC1.O=S(=O)(c1ccc(cc1)C)[O-],3.81,205,205
C[N+]1(CCOCC1)CC.c1(C)ccc(S(=O)(=O)[O-])cc1,3.81,205,205
C[N+]1(CC)CCOCC1.O=S(=O)([O-])c1ccc(C)cc1,3.81,205,205
CC[N+]1(CCOCC1)C.c1(ccc(cc1)C)S(=O)([O-])=O,3.81,205,205
C1[N+](CCOC1)(C)CC.c1(C)ccc(S([O-])(=O)=O)cc1,3.81,205,205
C[N+]1(CCOCC1)CC.c1(S([O-])(=O)=O)ccc(C)cc1,3.81,205,205
C1[N+](CCOC1)(C)CC.Cc1ccc(S(=O)(=O)[O-])cc1,3.81,205,205
