IL SMILES,x_CO2,T/K,P/bar,Normalized SMILES,RANDOM,IL,ln(x_CO2)
C(C)[N+]1=CN(C=C1)C.[N-](C#N)C#N,0.418,363.15,163.7,CC[n+]1ccn(C)c1.N#C[N-]C#N,9562,113,-0.872273846
C(C)[N+]1=CN(C=C1)C.[N-](C#N)C#N,0.418,353.15,137.1,CC[n+]1ccn(C)c1.N#C[N-]C#N,9563,113,-0.872273846
C(C)[N+]1=CN(C=C1)C.[N-](C#N)C#N,0.371,373.15,133.4,CC[n+]1ccn(C)c1.N#C[N-]C#N,9564,113,-0.991553216
C(C)[N+]1=CN(C=C1)C.[N-](C#N)C#N,0.371,363.15,113.6,CC[n+]1ccn(C)c1.N#C[N-]C#N,9565,113,-0.991553216
C(C)[N+]1=CN(C=C1)C.[N-](C#N)C#N,0.418,343.15,108.9,CC[n+]1ccn(C)c1.N#C[N-]C#N,9566,113,-0.872273846
C(C)[N+]1=CN(C=C1)C.[N-](C#N)C#N,0.329,373.15,107.9,CC[n+]1ccn(C)c1.N#C[N-]C#N,9567,113,-1.111697528
C(C)[N+]1=CN(C=C1)C.[N-](C#N)C#N,0.371,353.15,97.7,CC[n+]1ccn(C)c1.N#C[N-]C#N,9568,113,-0.991553216
C(C)[N+]1=CN(C=C1)C.[N-](C#N)C#N,0.329,363.15,94.5,CC[n+]1ccn(C)c1.N#C[N-]C#N,9569,113,-1.111697528
C(C)[N+]1=CN(C=C1)C.[N-](C#N)C#N,0.418,333.15,86.3,CC[n+]1ccn(C)c1.N#C[N-]C#N,9570,113,-0.872273846
C(C)[N+]1=CN(C=C1)C.[N-](C#N)C#N,0.371,343.15,81.5,CC[n+]1ccn(C)c1.N#C[N-]C#N,9571,113,-0.991553216
C(C)[N+]1=CN(C=C1)C.[N-](C#N)C#N,0.329,353.15,79.1,CC[n+]1ccn(C)c1.N#C[N-]C#N,9572,113,-1.111697528
C(C)[N+]1=CN(C=C1)C.[N-](C#N)C#N,0.371,333.15,67.3,CC[n+]1ccn(C)c1.N#C[N-]C#N,9573,113,-0.991553216
C(C)[N+]1=CN(C=C1)C.[N-](C#N)C#N,0.418,323.15,66.9,CC[n+]1ccn(C)c1.N#C[N-]C#N,9574,113,-0.872273846
C(C)[N+]1=CN(C=C1)C.[N-](C#N)C#N,0.329,343.15,63,CC[n+]1ccn(C)c1.N#C[N-]C#N,9575,113,-1.111697528
C(C)[N+]1=CN(C=C1)C.[N-](C#N)C#N,0.371,323.15,54.6,CC[n+]1ccn(C)c1.N#C[N-]C#N,9576,113,-0.991553216
C(C)[N+]1=CN(C=C1)C.[N-](C#N)C#N,0.418,313.15,53.2,CC[n+]1ccn(C)c1.N#C[N-]C#N,9577,113,-0.872273846
C(C)[N+]1=CN(C=C1)C.[N-](C#N)C#N,0.329,333.15,50.8,CC[n+]1ccn(C)c1.N#C[N-]C#N,9578,113,-1.111697528
C(C)[N+]1=CN(C=C1)C.[N-](C#N)C#N,0.242,373.15,46.2,CC[n+]1ccn(C)c1.N#C[N-]C#N,9579,113,-1.418817553
C(C)[N+]1=CN(C=C1)C.[N-](C#N)C#N,0.329,323.15,42.8,CC[n+]1ccn(C)c1.N#C[N-]C#N,9580,113,-1.111697528
C(C)[N+]1=CN(C=C1)C.[N-](C#N)C#N,0.371,313.15,42.4,CC[n+]1ccn(C)c1.N#C[N-]C#N,9581,113,-0.991553216
C(C)[N+]1=CN(C=C1)C.[N-](C#N)C#N,0.242,363.15,41.4,CC[n+]1ccn(C)c1.N#C[N-]C#N,9582,113,-1.418817553
C(C)[N+]1=CN(C=C1)C.[N-](C#N)C#N,0.418,303.15,39.9,CC[n+]1ccn(C)c1.N#C[N-]C#N,9583,113,-0.872273846
C(C)[N+]1=CN(C=C1)C.[N-](C#N)C#N,0.242,353.15,36.2,CC[n+]1ccn(C)c1.N#C[N-]C#N,9584,113,-1.418817553
C(C)[N+]1=CN(C=C1)C.[N-](C#N)C#N,0.329,313.15,33.9,CC[n+]1ccn(C)c1.N#C[N-]C#N,9585,113,-1.111697528
C(C)[N+]1=CN(C=C1)C.[N-](C#N)C#N,0.371,303.15,31.1,CC[n+]1ccn(C)c1.N#C[N-]C#N,9586,113,-0.991553216
C(C)[N+]1=CN(C=C1)C.[N-](C#N)C#N,0.242,343.15,31.1,CC[n+]1ccn(C)c1.N#C[N-]C#N,9587,113,-1.418817553
C(C)[N+]1=CN(C=C1)C.[N-](C#N)C#N,0.171,373.15,28.9,CC[n+]1ccn(C)c1.N#C[N-]C#N,9588,113,-1.766091722
C(C)[N+]1=CN(C=C1)C.[N-](C#N)C#N,0.242,333.15,25.9,CC[n+]1ccn(C)c1.N#C[N-]C#N,9589,113,-1.418817553
C(C)[N+]1=CN(C=C1)C.[N-](C#N)C#N,0.171,363.15,25.8,CC[n+]1ccn(C)c1.N#C[N-]C#N,9590,113,-1.766091722
C(C)[N+]1=CN(C=C1)C.[N-](C#N)C#N,0.329,303.15,25,CC[n+]1ccn(C)c1.N#C[N-]C#N,9591,113,-1.111697528
C(C)[N+]1=CN(C=C1)C.[N-](C#N)C#N,0.171,353.15,22.8,CC[n+]1ccn(C)c1.N#C[N-]C#N,9592,113,-1.766091722
C(C)[N+]1=CN(C=C1)C.[N-](C#N)C#N,0.242,323.15,21.5,CC[n+]1ccn(C)c1.N#C[N-]C#N,9593,113,-1.418817553
C(C)[N+]1=CN(C=C1)C.[N-](C#N)C#N,0.171,343.15,19,CC[n+]1ccn(C)c1.N#C[N-]C#N,9594,113,-1.766091722
C(C)[N+]1=CN(C=C1)C.[N-](C#N)C#N,0.242,313.15,17.6,CC[n+]1ccn(C)c1.N#C[N-]C#N,9595,113,-1.418817553
C(C)[N+]1=CN(C=C1)C.[N-](C#N)C#N,0.171,333.15,15.7,CC[n+]1ccn(C)c1.N#C[N-]C#N,9596,113,-1.766091722
C(C)[N+]1=CN(C=C1)C.[N-](C#N)C#N,0.242,303.15,13.6,CC[n+]1ccn(C)c1.N#C[N-]C#N,9597,113,-1.418817553
C(C)[N+]1=CN(C=C1)C.[N-](C#N)C#N,0.171,323.15,13.4,CC[n+]1ccn(C)c1.N#C[N-]C#N,9598,113,-1.766091722
C(C)[N+]1=CN(C=C1)C.[N-](C#N)C#N,0.171,313.15,10.6,CC[n+]1ccn(C)c1.N#C[N-]C#N,9599,113,-1.766091722
C(C)[N+]1=CN(C=C1)C.[N-](C#N)C#N,0.171,303.15,8.8,CC[n+]1ccn(C)c1.N#C[N-]C#N,9600,113,-1.766091722
C(C)[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.384,313.15,59.86,CC[n+]1ccn(C)c1.F[B-](F)(F)F,9601,114,-0.957112726
C(C)[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.345,313.15,49.94,CC[n+]1ccn(C)c1.F[B-](F)(F)F,9602,114,-1.064210862
C(C)[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.298,313.15,39.94,CC[n+]1ccn(C)c1.F[B-](F)(F)F,9603,114,-1.210661792
C(C)[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.242,313.15,29.95,CC[n+]1ccn(C)c1.F[B-](F)(F)F,9604,114,-1.418817553
C(C)[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.176,313.15,19.99,CC[n+]1ccn(C)c1.F[B-](F)(F)F,9605,114,-1.737271284
C(C)[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.099,313.15,10.02,CC[n+]1ccn(C)c1.F[B-](F)(F)F,9606,114,-2.312635429
C(C)[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.053,313.15,5.05,CC[n+]1ccn(C)c1.F[B-](F)(F)F,9607,114,-2.937463365
C(C)[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.6127,308.15,150,CC[n+]1ccn(C)c1.F[B-](F)(F)F,9608,114,-0.489879859
C(C)[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.5996,313.15,150,CC[n+]1ccn(C)c1.F[B-](F)(F)F,9609,114,-0.511492513
C(C)[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.5719,323.15,150,CC[n+]1ccn(C)c1.F[B-](F)(F)F,9610,114,-0.558791128
C(C)[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.5367,333.15,150,CC[n+]1ccn(C)c1.F[B-](F)(F)F,9611,114,-0.622316
C(C)[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.5058,343.15,150,CC[n+]1ccn(C)c1.F[B-](F)(F)F,9612,114,-0.681613945
C(C)[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.6115,308.15,140,CC[n+]1ccn(C)c1.F[B-](F)(F)F,9613,114,-0.491840324
C(C)[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.5975,313.15,140,CC[n+]1ccn(C)c1.F[B-](F)(F)F,9614,114,-0.515000995
C(C)[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.5705,323.15,140,CC[n+]1ccn(C)c1.F[B-](F)(F)F,9615,114,-0.56124211
C(C)[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.5342,333.15,140,CC[n+]1ccn(C)c1.F[B-](F)(F)F,9616,114,-0.626984978
C(C)[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.5004,343.15,140,CC[n+]1ccn(C)c1.F[B-](F)(F)F,9617,114,-0.6923475
C(C)[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.6068,308.15,130,CC[n+]1ccn(C)c1.F[B-](F)(F)F,9618,114,-0.499556032
C(C)[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.5941,313.15,130,CC[n+]1ccn(C)c1.F[B-](F)(F)F,9619,114,-0.520707624
C(C)[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.5612,323.15,130,CC[n+]1ccn(C)c1.F[B-](F)(F)F,9620,114,-0.577677931
C(C)[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.5271,333.15,130,CC[n+]1ccn(C)c1.F[B-](F)(F)F,9621,114,-0.640364995
C(C)[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.4952,343.15,130,CC[n+]1ccn(C)c1.F[B-](F)(F)F,9622,114,-0.702793558
C(C)[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.6041,308.15,120,CC[n+]1ccn(C)c1.F[B-](F)(F)F,9623,114,-0.504015532
C(C)[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.59,313.15,120,CC[n+]1ccn(C)c1.F[B-](F)(F)F,9624,114,-0.527632742
C(C)[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.5542,323.15,120,CC[n+]1ccn(C)c1.F[B-](F)(F)F,9625,114,-0.590229647
C(C)[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.5155,333.15,120,CC[n+]1ccn(C)c1.F[B-](F)(F)F,9626,114,-0.662617976
C(C)[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.4833,343.15,120,CC[n+]1ccn(C)c1.F[B-](F)(F)F,9627,114,-0.7271177
C(C)[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.5996,308.15,110,CC[n+]1ccn(C)c1.F[B-](F)(F)F,9628,114,-0.511492513
C(C)[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.5841,313.15,110,CC[n+]1ccn(C)c1.F[B-](F)(F)F,9629,114,-0.537683078
C(C)[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.5412,323.15,110,CC[n+]1ccn(C)c1.F[B-](F)(F)F,9630,114,-0.613966383
C(C)[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.4993,333.15,110,CC[n+]1ccn(C)c1.F[B-](F)(F)F,9631,114,-0.694548161
C(C)[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.4628,343.15,110,CC[n+]1ccn(C)c1.F[B-](F)(F)F,9632,114,-0.770460284
C(C)[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.5935,308.15,100,CC[n+]1ccn(C)c1.F[B-](F)(F)F,9633,114,-0.521718065
C(C)[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.5763,313.15,100,CC[n+]1ccn(C)c1.F[B-](F)(F)F,9634,114,-0.551126921
C(C)[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.5287,323.15,100,CC[n+]1ccn(C)c1.F[B-](F)(F)F,9635,114,-0.637334116
C(C)[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.4812,333.15,100,CC[n+]1ccn(C)c1.F[B-](F)(F)F,9636,114,-0.731472295
C(C)[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.4372,343.15,100,CC[n+]1ccn(C)c1.F[B-](F)(F)F,9637,114,-0.827364523
C(C)[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.5881,308.15,90,CC[n+]1ccn(C)c1.F[B-](F)(F)F,9638,114,-0.530858278
C(C)[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.5648,313.15,90,CC[n+]1ccn(C)c1.F[B-](F)(F)F,9639,114,-0.571283593
C(C)[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.5104,323.15,90,CC[n+]1ccn(C)c1.F[B-](F)(F)F,9640,114,-0.672560547
C(C)[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.4588,333.15,90,CC[n+]1ccn(C)c1.F[B-](F)(F)F,9641,114,-0.779140894
C(C)[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.4105,343.15,90,CC[n+]1ccn(C)c1.F[B-](F)(F)F,9642,114,-0.89037935
C(C)[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.5762,308.15,80,CC[n+]1ccn(C)c1.F[B-](F)(F)F,9643,114,-0.551300456
C(C)[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.5432,313.15,80,CC[n+]1ccn(C)c1.F[B-](F)(F)F,9644,114,-0.610277703
C(C)[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.4753,323.15,80,CC[n+]1ccn(C)c1.F[B-](F)(F)F,9645,114,-0.743809095
C(C)[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.424,333.15,80,CC[n+]1ccn(C)c1.F[B-](F)(F)F,9646,114,-0.858021824
C(C)[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.3764,343.15,80,CC[n+]1ccn(C)c1.F[B-](F)(F)F,9647,114,-0.977102871
C(C)[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.4277,323.15,70,CC[n+]1ccn(C)c1.F[B-](F)(F)F,9648,114,-0.849333264
C(C)[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.5452,308.15,70,CC[n+]1ccn(C)c1.F[B-](F)(F)F,9649,114,-0.606602579
C(C)[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.3715,333.15,70,CC[n+]1ccn(C)c1.F[B-](F)(F)F,9650,114,-0.990206415
C(C)[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.5042,313.15,70,CC[n+]1ccn(C)c1.F[B-](F)(F)F,9651,114,-0.684782264
C(C)[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.33,343.15,70,CC[n+]1ccn(C)c1.F[B-](F)(F)F,9652,114,-1.108662625
C(C)[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.3122,333.15,60,CC[n+]1ccn(C)c1.F[B-](F)(F)F,9653,114,-1.164111271
C(C)[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.3672,323.15,60,CC[n+]1ccn(C)c1.F[B-](F)(F)F,9654,114,-1.00184862
C(C)[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.2732,343.15,60,CC[n+]1ccn(C)c1.F[B-](F)(F)F,9655,114,-1.297551151
C(C)[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.4397,313.15,60,CC[n+]1ccn(C)c1.F[B-](F)(F)F,9656,114,-0.821662603
C(C)[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.4824,308.15,60,CC[n+]1ccn(C)c1.F[B-](F)(F)F,9657,114,-0.728981634
C(C)[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.2201,343.15,50,CC[n+]1ccn(C)c1.F[B-](F)(F)F,9658,114,-1.51367329
C(C)[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.2608,333.15,50,CC[n+]1ccn(C)c1.F[B-](F)(F)F,9659,114,-1.344001449
C(C)[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.3075,323.15,50,CC[n+]1ccn(C)c1.F[B-](F)(F)F,9660,114,-1.179280192
C(C)[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.4037,308.15,50,CC[n+]1ccn(C)c1.F[B-](F)(F)F,9661,114,-0.907083251
C(C)[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.3735,313.15,50,CC[n+]1ccn(C)c1.F[B-](F)(F)F,9662,114,-0.984837274
C(C)[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.1713,343.15,40,CC[n+]1ccn(C)c1.F[B-](F)(F)F,9663,114,-1.764338874
C(C)[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.3214,308.15,40,CC[n+]1ccn(C)c1.F[B-](F)(F)F,9664,114,-1.135068826
C(C)[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.2467,323.15,40,CC[n+]1ccn(C)c1.F[B-](F)(F)F,9665,114,-1.399582255
C(C)[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.3021,313.15,40,CC[n+]1ccn(C)c1.F[B-](F)(F)F,9666,114,-1.196997191
C(C)[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.2144,333.15,40,CC[n+]1ccn(C)c1.F[B-](F)(F)F,9667,114,-1.53991185
C(C)[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.1284,343.15,30,CC[n+]1ccn(C)c1.F[B-](F)(F)F,9668,114,-2.052604888
C(C)[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.2377,308.15,30,CC[n+]1ccn(C)c1.F[B-](F)(F)F,9669,114,-1.436745905
C(C)[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.2264,313.15,30,CC[n+]1ccn(C)c1.F[B-](F)(F)F,9670,114,-1.485451933
C(C)[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.1904,323.15,30,CC[n+]1ccn(C)c1.F[B-](F)(F)F,9671,114,-1.658628157
C(C)[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.1704,333.15,30,CC[n+]1ccn(C)c1.F[B-](F)(F)F,9672,114,-1.769606665
C(C)[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.1648,308.15,20,CC[n+]1ccn(C)c1.F[B-](F)(F)F,9673,114,-1.803022662
C(C)[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.1539,313.15,20,CC[n+]1ccn(C)c1.F[B-](F)(F)F,9674,114,-1.871452238
C(C)[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.1329,323.15,20,CC[n+]1ccn(C)c1.F[B-](F)(F)F,9675,114,-2.018158313
C(C)[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.0942,343.15,20,CC[n+]1ccn(C)c1.F[B-](F)(F)F,9676,114,-2.362335097
C(C)[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.1142,333.15,20,CC[n+]1ccn(C)c1.F[B-](F)(F)F,9677,114,-2.169803982
C(C)[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.0715,313.15,10,CC[n+]1ccn(C)c1.F[B-](F)(F)F,9678,114,-2.638057829
C(C)[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.0805,308.15,10,CC[n+]1ccn(C)c1.F[B-](F)(F)F,9679,114,-2.519498095
C(C)[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.0632,323.15,10,CC[n+]1ccn(C)c1.F[B-](F)(F)F,9680,114,-2.761450978
C(C)[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.0469,343.15,10,CC[n+]1ccn(C)c1.F[B-](F)(F)F,9681,114,-3.059737604
C(C)[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.0562,333.15,10,CC[n+]1ccn(C)c1.F[B-](F)(F)F,9682,114,-2.878838522
C[N+]1=CN(C=C1)C.CS(=O)(=O)[O-],0.369,362.35,431,CS(=O)(=O)[O-].Cn1cc[n+](C)c1,9683,115,-0.996958635
C[N+]1=CN(C=C1)C.CS(=O)(=O)[O-],0.369,352.45,403,CS(=O)(=O)[O-].Cn1cc[n+](C)c1,9684,115,-0.996958635
C[N+]1=CN(C=C1)C.CS(=O)(=O)[O-],0.369,343.45,377,CS(=O)(=O)[O-].Cn1cc[n+](C)c1,9685,115,-0.996958635
C[N+]1=CN(C=C1)C.CS(=O)(=O)[O-],0.3493,362.25,352,CS(=O)(=O)[O-].Cn1cc[n+](C)c1,9686,115,-1.051824127
C[N+]1=CN(C=C1)C.CS(=O)(=O)[O-],0.369,333.65,341,CS(=O)(=O)[O-].Cn1cc[n+](C)c1,9687,115,-0.996958635
C[N+]1=CN(C=C1)C.CS(=O)(=O)[O-],0.3493,352.35,324.5,CS(=O)(=O)[O-].Cn1cc[n+](C)c1,9688,115,-1.051824127
C[N+]1=CN(C=C1)C.CS(=O)(=O)[O-],0.32,363.55,298.5,CS(=O)(=O)[O-].Cn1cc[n+](C)c1,9689,115,-1.139434283
C[N+]1=CN(C=C1)C.CS(=O)(=O)[O-],0.3493,342.85,295.5,CS(=O)(=O)[O-].Cn1cc[n+](C)c1,9690,115,-1.051824127
C[N+]1=CN(C=C1)C.CS(=O)(=O)[O-],0.32,353.15,269.5,CS(=O)(=O)[O-].Cn1cc[n+](C)c1,9691,115,-1.139434283
C[N+]1=CN(C=C1)C.CS(=O)(=O)[O-],0.3493,334.55,263.5,CS(=O)(=O)[O-].Cn1cc[n+](C)c1,9692,115,-1.051824127
C[N+]1=CN(C=C1)C.CS(=O)(=O)[O-],0.2929,362.85,252,CS(=O)(=O)[O-].Cn1cc[n+](C)c1,9693,115,-1.227924025
C[N+]1=CN(C=C1)C.CS(=O)(=O)[O-],0.32,343.45,238.5,CS(=O)(=O)[O-].Cn1cc[n+](C)c1,9694,115,-1.139434283
C[N+]1=CN(C=C1)C.CS(=O)(=O)[O-],0.2929,353.55,224.5,CS(=O)(=O)[O-].Cn1cc[n+](C)c1,9695,115,-1.227924025
C[N+]1=CN(C=C1)C.CS(=O)(=O)[O-],0.32,335.25,208.5,CS(=O)(=O)[O-].Cn1cc[n+](C)c1,9696,115,-1.139434283
C[N+]1=CN(C=C1)C.CS(=O)(=O)[O-],0.2608,362.65,203,CS(=O)(=O)[O-].Cn1cc[n+](C)c1,9697,115,-1.344001449
C[N+]1=CN(C=C1)C.CS(=O)(=O)[O-],0.2929,343.45,194,CS(=O)(=O)[O-].Cn1cc[n+](C)c1,9698,115,-1.227924025
C[N+]1=CN(C=C1)C.CS(=O)(=O)[O-],0.2608,352.85,179,CS(=O)(=O)[O-].Cn1cc[n+](C)c1,9699,115,-1.344001449
C[N+]1=CN(C=C1)C.CS(=O)(=O)[O-],0.2929,333.15,157,CS(=O)(=O)[O-].Cn1cc[n+](C)c1,9700,115,-1.227924025
C[N+]1=CN(C=C1)C.CS(=O)(=O)[O-],0.2608,342.45,151,CS(=O)(=O)[O-].Cn1cc[n+](C)c1,9701,115,-1.344001449
C[N+]1=CN(C=C1)C.CS(=O)(=O)[O-],0.2289,362.35,143.5,CS(=O)(=O)[O-].Cn1cc[n+](C)c1,9702,115,-1.474470052
C[N+]1=CN(C=C1)C.CS(=O)(=O)[O-],0.2289,353.25,124.5,CS(=O)(=O)[O-].Cn1cc[n+](C)c1,9703,115,-1.474470052
C[N+]1=CN(C=C1)C.CS(=O)(=O)[O-],0.2608,332.85,120,CS(=O)(=O)[O-].Cn1cc[n+](C)c1,9704,115,-1.344001449
C[N+]1=CN(C=C1)C.CS(=O)(=O)[O-],0.2035,362.35,107.5,CS(=O)(=O)[O-].Cn1cc[n+](C)c1,9705,115,-1.592089274
C[N+]1=CN(C=C1)C.CS(=O)(=O)[O-],0.2289,343.55,107,CS(=O)(=O)[O-].Cn1cc[n+](C)c1,9706,115,-1.474470052
C[N+]1=CN(C=C1)C.CS(=O)(=O)[O-],0.2035,352.55,93,CS(=O)(=O)[O-].Cn1cc[n+](C)c1,9707,115,-1.592089274
C[N+]1=CN(C=C1)C.CS(=O)(=O)[O-],0.2289,333.75,89.5,CS(=O)(=O)[O-].Cn1cc[n+](C)c1,9708,115,-1.474470052
C[N+]1=CN(C=C1)C.CS(=O)(=O)[O-],0.1667,363.65,82.5,CS(=O)(=O)[O-].Cn1cc[n+](C)c1,9709,115,-1.791559489
C[N+]1=CN(C=C1)C.CS(=O)(=O)[O-],0.2035,342.75,81,CS(=O)(=O)[O-].Cn1cc[n+](C)c1,9710,115,-1.592089274
C[N+]1=CN(C=C1)C.CS(=O)(=O)[O-],0.1667,352.05,71.5,CS(=O)(=O)[O-].Cn1cc[n+](C)c1,9711,115,-1.791559489
C[N+]1=CN(C=C1)C.CS(=O)(=O)[O-],0.2035,334.05,69,CS(=O)(=O)[O-].Cn1cc[n+](C)c1,9712,115,-1.592089274
C[N+]1=CN(C=C1)C.CS(=O)(=O)[O-],0.1667,342.45,62.5,CS(=O)(=O)[O-].Cn1cc[n+](C)c1,9713,115,-1.791559489
C[N+]1=CN(C=C1)C.CS(=O)(=O)[O-],0.1667,333.25,53.5,CS(=O)(=O)[O-].Cn1cc[n+](C)c1,9714,115,-1.791559489
C[N+]1=CN(C=C1)C.CS(=O)(=O)[O-],0.1166,362.35,51,CS(=O)(=O)[O-].Cn1cc[n+](C)c1,9715,115,-2.149006005
C[N+]1=CN(C=C1)C.CS(=O)(=O)[O-],0.1166,353.35,45.5,CS(=O)(=O)[O-].Cn1cc[n+](C)c1,9716,115,-2.149006005
C[N+]1=CN(C=C1)C.CS(=O)(=O)[O-],0.1166,342.85,39.5,CS(=O)(=O)[O-].Cn1cc[n+](C)c1,9717,115,-2.149006005
C[N+]1=CN(C=C1)C.CS(=O)(=O)[O-],0.1166,333.65,34,CS(=O)(=O)[O-].Cn1cc[n+](C)c1,9718,115,-2.149006005
C[N+]1=CN(C=C1)C.CS(=O)(=O)[O-],0.0629,362.95,23,CS(=O)(=O)[O-].Cn1cc[n+](C)c1,9719,115,-2.766209115
C[N+]1=CN(C=C1)C.CS(=O)(=O)[O-],0.0629,354.25,20.5,CS(=O)(=O)[O-].Cn1cc[n+](C)c1,9720,115,-2.766209115
C[N+]1=CN(C=C1)C.CS(=O)(=O)[O-],0.0629,344.25,18,CS(=O)(=O)[O-].Cn1cc[n+](C)c1,9721,115,-2.766209115
C[N+]1=CN(C=C1)C.CS(=O)(=O)[O-],0.0629,334.45,16.5,CS(=O)(=O)[O-].Cn1cc[n+](C)c1,9722,115,-2.766209115
OCC[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.061,353.15,11.94,Cn1cc[n+](CCO)c1.F[B-](F)(F)F,9723,116,-2.796881415
OCC[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.102,303.15,11.02,Cn1cc[n+](CCO)c1.F[B-](F)(F)F,9724,116,-2.282782466
OCC[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.072,323.15,10.64,Cn1cc[n+](CCO)c1.F[B-](F)(F)F,9725,116,-2.63108916
OCC[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.057,343.15,10.4,Cn1cc[n+](CCO)c1.F[B-](F)(F)F,9726,116,-2.864704011
OCC[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.079,313.15,10.16,Cn1cc[n+](CCO)c1.F[B-](F)(F)F,9727,116,-2.538307427
OCC[N+]1=CN(C=C1)C.F[B-](F)(F)F,0.061,333.15,9.99,Cn1cc[n+](CCO)c1.F[B-](F)(F)F,9728,116,-2.796881415
