IL,IL SMILES,T/K,d_kg m-3,P/bar,Normalized SMILES,RANDOM
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,303.15,1234.83,50,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5021
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,313.15,1228.18,50,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5022
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,323.15,1221.36,50,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5023
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,333.15,1214.66,50,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5024
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,283.15,1250.85,100,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5025
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,293.15,1243.9,100,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5026
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,298.15,1240.44,100,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5027
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,303.15,1237.0,100,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5028
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,313.15,1230.3,100,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5029
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,323.15,1223.53,100,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5030
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,333.15,1216.87,100,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5031
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,283.15,1252.79,150,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5032
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,293.15,1245.88,150,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5033
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,298.15,1242.46,150,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5034
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,303.15,1239.02,150,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5035
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,313.15,1232.38,150,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5036
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,323.15,1225.69,150,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5037
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,333.15,1219.08,150,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5038
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,283.15,1254.73,200,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5039
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,293.15,1247.83,200,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5040
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,298.15,1244.44,200,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5041
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,303.15,1241.03,200,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5042
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,313.15,1234.45,200,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5043
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,323.15,1227.8,200,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5044
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,333.15,1221.24,200,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5045
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,283.15,1256.61,250,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5046
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,293.15,1249.76,250,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5047
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,298.15,1246.41,250,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5048
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,303.15,1243.02,250,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5049
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,313.15,1236.48,250,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5050
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,323.15,1229.93,250,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5051
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,333.15,1223.33,250,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5052
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,283.15,1258.47,300,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5053
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,293.15,1251.66,300,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5054
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,298.15,1248.35,300,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5055
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,303.15,1244.98,300,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5056
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,313.15,1238.47,300,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5057
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,323.15,1231.96,300,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5058
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,333.15,1225.42,300,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5059
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,283.15,1260.31,350,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5060
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,293.15,1253.57,350,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5061
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,298.15,1250.23,350,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5062
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,303.15,1246.84,350,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5063
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,313.15,1240.45,350,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5064
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,323.15,1233.91,350,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5065
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,333.15,1227.46,350,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5066
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,303.2,1232.7,1,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5067
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,308.2,1229.4,1,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5068
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,313.2,1226.2,1,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5069
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,318.2,1222.9,1,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5070
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,323.2,1219.7,1,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5071
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,293.15,1240.6,1,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5072
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,298.15,1237.2,1,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5073
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,303.15,1233.8,1,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5074
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,308.15,1230.4,1,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5075
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,313.15,1227.0,1,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5076
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,318.15,1223.7,1,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5077
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,293.15,1240.3,1,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5078
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,298.15,1236.92,1,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5079
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,303.15,1233.54,1,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5080
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,308.15,1230.16,1,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5081
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,313.15,1226.79,1,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5082
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,318.15,1223.43,1,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5083
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,323.15,1220.09,1,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5084
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,328.15,1216.75,1,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5085
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,333.15,1213.42,1,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5086
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,338.15,1210.11,1,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5087
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,343.15,1206.8,1,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5088
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,348.15,1203.51,1,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5089
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,353.15,1200.23,1,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5090
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,293.15,1240.6,1,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5091
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,298.15,1237.2,1,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5092
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,303.15,1233.8,1,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5093
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,308.15,1230.4,1,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5094
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,313.15,1227.0,1,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5095
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,318.15,1223.7,1,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5096
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,293.15,1240.6,1,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5097
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,298.15,1237.2,1,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5098
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,303.15,1233.8,1,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5099
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,308.15,1230.4,1,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5100
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,313.15,1227.0,1,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5101
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,318.15,1223.7,1,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5102
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,283.15,1247.6,1,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5103
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,288.15,1244.17,1,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5104
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,293.15,1240.67,1,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5105
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,298.15,1237.33,1,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5106
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,303.15,1233.95,1,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5107
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,308.15,1230.49,1,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5108
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,313.15,1227.14,1,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5109
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,318.15,1223.86,1,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5110
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,323.15,1220.46,1,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5111
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,328.15,1217.07,1,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5112
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,333.15,1213.67,1,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5113
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,338.15,1210.4,1,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5114
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,283.15,1248.59,25,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5115
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,288.15,1245.15,25,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5116
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,293.15,1241.7,25,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5117
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,298.15,1238.32,25,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5118
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,303.15,1234.96,25,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5119
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,308.15,1231.54,25,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5120
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,313.15,1228.21,25,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5121
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,318.15,1224.94,25,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5122
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,323.15,1221.54,25,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5123
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,328.15,1218.15,25,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5124
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,333.15,1214.63,25,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5125
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,338.15,1211.52,25,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5126
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,283.15,1249.58,50,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5127
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,288.15,1246.17,50,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5128
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,293.15,1242.72,50,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5129
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,298.15,1239.36,50,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5130
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,303.15,1236.02,50,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5131
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,308.15,1232.6,50,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5132
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,313.15,1229.29,50,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5133
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,318.15,1226.03,50,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5134
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,323.15,1222.66,50,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5135
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,328.15,1219.31,50,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5136
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,333.15,1215.87,50,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5137
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,338.15,1212.68,50,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5138
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,283.15,1251.56,100,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5139
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,288.15,1248.17,100,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5140
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,293.15,1244.75,100,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5141
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,298.15,1241.41,100,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5142
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,303.15,1238.1,100,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5143
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,308.15,1234.71,100,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5144
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,313.15,1231.41,100,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5145
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,318.15,1228.17,100,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5146
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,323.15,1224.85,100,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5147
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,328.15,1221.5,100,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5148
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,333.15,1218.14,100,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5149
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,338.15,1214.94,100,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5150
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,283.15,1253.65,150,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5151
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,288.15,1250.14,150,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5152
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,293.15,1246.75,150,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5153
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,298.15,1243.42,150,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5154
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,303.15,1240.14,150,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5155
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,308.15,1236.78,150,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5156
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,313.15,1233.51,150,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5157
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,318.15,1230.31,150,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5158
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,323.15,1226.99,150,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5159
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,328.15,1223.69,150,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5160
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,333.15,1220.35,150,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5161
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,338.15,1217.17,150,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5162
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,283.15,1255.44,200,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5163
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,288.15,1252.1,200,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5164
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,293.15,1248.72,200,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5165
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,298.15,1245.42,200,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5166
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,303.15,1242.15,200,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5167
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,308.15,1238.83,200,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5168
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,313.15,1235.57,200,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5169
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,318.15,1232.4,200,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5170
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,323.15,1229.11,200,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5171
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,328.15,1225.81,200,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5172
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,333.15,1222.53,200,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5173
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,338.15,1219.36,200,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5174
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,283.15,1257.31,250,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5175
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,288.15,1254.03,250,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5176
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,293.15,1250.66,250,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5177
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,298.15,1247.38,250,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5178
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,303.15,1244.14,250,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5179
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,308.15,1240.83,250,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5180
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,313.15,1237.6,250,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5181
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,318.15,1234.44,250,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5182
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,323.15,1231.18,250,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5183
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,328.15,1227.93,250,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5184
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,333.15,1224.65,250,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5185
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,338.15,1221.51,250,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5186
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,283.15,1259.18,300,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5187
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,288.15,1255.9,300,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5188
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,293.15,1252.56,300,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5189
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,298.15,1249.31,300,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5190
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,303.15,1246.11,300,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5191
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,308.15,1242.81,300,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5192
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,313.15,1239.6,300,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5193
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,318.15,1236.49,300,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5194
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,323.15,1233.23,300,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5195
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,328.15,1229.99,300,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5196
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,333.15,1226.74,300,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5197
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,338.15,1223.61,300,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5198
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,283.15,1261.04,350,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5199
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,288.15,1257.77,350,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5200
431,CCn1cc[n+](C)c1.CCOS([O-])(=O)=O,293.15,1254.46,350,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,5201
