Td/K,IL,Normalized SMILES
515,2642,C1=C(CCC2C1=CCC1C2(C)CCCC1(C)C([O-])=O)C(C)C.CCCCCCCC[n+]1cn(C)cc1
515,2642,C(CCCCCCC)[n+]1cn(C)cc1.O=C(C1(C)C2CC=C3C(CCC(=C3)C(C)C)C2(CCC1)C)[O-]
515,2642,C1CC2C3(C)CCCC(C)(C([O-])=O)C3CC=C2C=C1C(C)C.n1(C)cc[n+](c1)CCCCCCCC
515,2642,C(C)CCCCCC[n+]1ccn(C)c1.CC12C3CCC(C(C)C)=CC3=CCC1C(C)(CCC2)C([O-])=O
515,2642,C(CCCCCC)C[n+]1ccn(c1)C.C12C(C3C(=CC1)C=C(C(C)C)CC3)(CCCC2(C([O-])=O)C)C
515,2642,C(C)(C1CCC2C3(CCCC(C([O-])=O)(C)C3CC=C2C=1)C)C.C(CCC[n+]1ccn(C)c1)CCCC
515,2642,C(CCCCCCC)[n+]1ccn(C)c1.CC(C1=CC2=CCC3C(C)(CCCC3(C)C(=O)[O-])C2CC1)C
515,2642,C12C=C(CCC2C2(C)CCCC(C([O-])=O)(C2CC=1)C)C(C)C.CCCCCCCC[n+]1ccn(c1)C
523,2643,CC(C)C1=CC2=CCC3C(C)(C(=O)[O-])CCCC3(C)C2CC1.CCCCCCCCCC[n+]1ccn(C)c1
523,2643,C1CC2(C)C(C(C([O-])=O)(C)C1)CC=C1C2CCC(=C1)C(C)C.c1[n+](CCCCCCCCCC)ccn1C
523,2643,C(CCCCCC[n+]1ccn(C)c1)CCC.CC(C)C1CCC2C3(CCCC(C([O-])=O)(C)C3CC=C2C=1)C
523,2643,O=C([O-])C1(C2C(CCC1)(C1C(C=C(CC1)C(C)C)=CC2)C)C.n1(c[n+](cc1)CCCCCCCCCC)C
523,2643,C1CC(C(C)C)=CC2C1C1(C)C(C(C)(CCC1)C(=O)[O-])CC=2.c1cn(c[n+]1CCCCCCCCCC)C
523,2643,C1C2C(=CCC3C(C)(C([O-])=O)CCCC23C)C=C(C1)C(C)C.c1[n+](cn(C)c1)CCCCCCCCCC
523,2643,C(CCCCCC)CCC[n+]1ccn(C)c1.CC(C)C1=CC2C(C3(CCCC(C3CC=2)(C)C(=O)[O-])C)CC1
523,2643,C1(C(C)C)=CC2=CCC3C(CCCC3(C2CC1)C)(C([O-])=O)C.c1c[n+](cn1C)CCCCCCCCCC
523,2643,[O-]C(=O)C1(C2C(C)(CCC1)C1CCC(C(C)C)=CC1=CC2)C.[n+]1(ccn(C)c1)CCCCCCCCCC
523,2643,C1CC2C3(CCCC(C)(C(=O)[O-])C3CC=C2C=C1C(C)C)C.[n+]1(CCCCCCCCCC)ccn(c1)C
531,2644,CC(C)C1=CC2=CCC3C(C)(C(=O)[O-])CCCC3(C)C2CC1.CCCCCCCCCCCC[n+]1ccn(C)c1
531,2644,C1(C(C)C)CCC2C(C=1)=CCC1C(C)(CCCC21C)C(=O)[O-].c1cn(c[n+]1CCCCCCCCCCCC)C
531,2644,C(CCCCC[n+]1ccn(C)c1)CCCCCC.C1(C)(C2CC=C3C=C(C(C)C)CCC3C2(CCC1)C)C([O-])=O
531,2644,C([n+]1ccn(C)c1)CCCCCCCCCCC.C1CC2C3(CCCC(C(=O)[O-])(C)C3CC=C2C=C1C(C)C)C
531,2644,C(CCCCCCCCCC[n+]1ccn(C)c1)C.C1CC2(C(C(C(=O)[O-])(C1)C)CC=C1C2CCC(=C1)C(C)C)C
531,2644,C(CCC[n+]1cn(C)cc1)CCCCCCCC.C1C2(C3C(=CCC2C(C(=O)[O-])(C)CC1)C=C(CC3)C(C)C)C
531,2644,C1C2C(=CCC3C2(C)CCCC3(C([O-])=O)C)C=C(C1)C(C)C.n1(C)cc[n+](c1)CCCCCCCCCCCC
531,2644,C(C)(C1=CC2C(C3(C)CCCC(C)(C([O-])=O)C3CC=2)CC1)C.C(CCCC[n+]1ccn(c1)C)CCCCCCC
531,2644,C(CCC[n+]1cn(C)cc1)CCCCCCCC.C1CC2(C3C(=CCC2C(C)(C1)C(=O)[O-])C=C(CC3)C(C)C)C
531,2644,C(C)(C1CCC2C3(C)C(C(C([O-])=O)(CCC3)C)CC=C2C=1)C.C(CCCCCCCCCC[n+]1ccn(c1)C)C
544,2645,CC(C)C1=CC2=CCC3C(C)(C(=O)[O-])CCCC3(C)C2CC1.CCCCCCCCCCCCCCCC[n+]1ccn(C)c1
544,2645,C(CC)CCCCCCCCCCCCC[n+]1cn(C)cc1.C12(C(CC=C3C2CCC(=C3)C(C)C)C(C(=O)[O-])(C)CCC1)C
544,2645,C(CCCCCCCCCCC)CCCC[n+]1cn(cc1)C.C1C2(C3C(C=C(C(C)C)CC3)=CCC2C(C)(C([O-])=O)CC1)C
544,2645,C(CC[n+]1cn(cc1)C)CCCCCCCCCCCCC.C12C(C)(CCCC1(C1CCC(C(C)C)=CC1=CC2)C)C(=O)[O-]
544,2645,C1CCC(C)(C2C1(C1C(=CC2)C=C(C(C)C)CC1)C)C([O-])=O.c1[n+](ccn1C)CCCCCCCCCCCCCCCC
544,2645,C(CCC)CCCCCCCCCCCC[n+]1cn(cc1)C.C12CC=C3C(C2(CCCC1(C([O-])=O)C)C)CCC(=C3)C(C)C
544,2645,C(CCCCCCCC[n+]1cn(C)cc1)CCCCCCC.C12(C)CCCC(C)(C1CC=C1C=C(C(C)C)CCC12)C([O-])=O
544,2645,C(CCCCCCCCCCCCC)CC[n+]1ccn(C)c1.C1C2C(C3(C(CC=2)C(C)(C(=O)[O-])CCC3)C)CCC=1C(C)C
544,2645,C(CCCC)CCCCCCCCCCC[n+]1cn(cc1)C.C1C2=CCC3C(C)(C(=O)[O-])CCCC3(C2CCC=1C(C)C)C
544,2645,C(CCCC)CCCCCCCCCCC[n+]1ccn(C)c1.CC(C)C1CCC2C3(C)C(C(CCC3)(C([O-])=O)C)CC=C2C=1
539,2646,CC(C)C1=CC2=CCC3C(C)(C(=O)[O-])CCCC3(C)C2CC1.CCCCCCCCCCCCCC[N+](C)(C)C
539,2646,C(CC[N+](C)(C)C)CCCCCCCCCCC.[O-]C(=O)C1(C)C2CC=C3C(C2(CCC1)C)CCC(=C3)C(C)C
539,2646,C(CCCCCCCCCCCCC)[N+](C)(C)C.CC1(C2C(C)(C3CCC(=CC3=CC2)C(C)C)CCC1)C([O-])=O
539,2646,C(C)CCCCCCCCCCCC[N+](C)(C)C.C1=C(C(C)C)CCC2C1=CCC1C(C)(C([O-])=O)CCCC12C
539,2646,C(CCC[N+](C)(C)C)CCCCCCCCCC.C1CCC2(C3CCC(C(C)C)=CC3=CCC2C1(C([O-])=O)C)C
539,2646,C(=O)(C1(C)C2C(C)(CCC1)C1CCC(=CC1=CC2)C(C)C)[O-].C(C)CCCCCCCCCCCC[N+](C)(C)C
539,2646,C1C2C3(CCCC(C3CC=C2C=C(C(C)C)C1)(C)C([O-])=O)C.C[N+](CCCCCCCCCCCCCC)(C)C
539,2646,C(CCCCCCCCC[N+](C)(C)C)CCCC.C1(C(C)C)CCC2C3(CCCC(C(=O)[O-])(C3CC=C2C=1)C)C
539,2646,C(C1CCC2C3(C(CC=C2C=1)C(C([O-])=O)(C)CCC3)C)(C)C.C([N+](C)(C)C)CCCCCCCCCCCCC
539,2646,CC(C)C1=CC2=CCC3C(C2CC1)(CCCC3(C)C(=O)[O-])C.[N+](C)(CCCCCCCCCCCCCC)(C)C
511,2647,CC[n+]1ccn(C)c1.[NH-]S(=O)(=O)C(F)(F)F
511,2647,O=S(=O)([NH-])C(F)(F)F.c1n(c[n+](CC)c1)C
511,2647,FC(F)(F)S(=O)([NH-])=O.n1(C)cc[n+](c1)CC
511,2647,FC(F)(S(=O)(=O)[NH-])F.c1[n+](ccn1C)CC
511,2647,[NH-]S(=O)(=O)C(F)(F)F.n1(C)cc[n+](CC)c1
511,2647,Cn1cc[n+](c1)CC.FC(S(=O)([NH-])=O)(F)F
511,2647,Cn1c[n+](cc1)CC.S(=O)([NH-])(C(F)(F)F)=O
511,2647,FC(F)(S([NH-])(=O)=O)F.n1(C)cc[n+](CC)c1
511,2647,FC(S(=O)([NH-])=O)(F)F.c1cn(c[n+]1CC)C
511,2647,FC(S(=O)([NH-])=O)(F)F.n1(cc[n+](CC)c1)C
510,2648,CCCC[n+]1ccn(C)c1.[NH-]S(=O)(=O)C(F)(F)F
510,2648,CCCC[n+]1cn(cc1)C.FC(F)(S(=O)(=O)[NH-])F
510,2648,O=S([NH-])(=O)C(F)(F)F.n1(c[n+](CCCC)cc1)C
510,2648,FC(F)(S(=O)(=O)[NH-])F.[n+]1(cn(C)cc1)CCCC
510,2648,C(S([NH-])(=O)=O)(F)(F)F.[n+]1(ccn(C)c1)CCCC
510,2648,FC(F)(F)S(=O)([NH-])=O.[n+]1(ccn(C)c1)CCCC
510,2648,C(CC)C[n+]1ccn(C)c1.O=S(=O)([NH-])C(F)(F)F
510,2648,C(C)CC[n+]1ccn(C)c1.FC(F)(S(=O)([NH-])=O)F
510,2648,S(=O)(C(F)(F)F)(=O)[NH-].[n+]1(cn(cc1)C)CCCC
510,2648,C(CC)C[n+]1cn(C)cc1.O=S([NH-])(C(F)(F)F)=O
474,2649,CCCC[N+]1(C)CCCC1.[NH-]S(=O)(=O)C(F)(F)F
474,2649,C(CCC)[N+]1(CCCC1)C.FC(F)(S(=O)(=O)[NH-])F
474,2649,C1CC[N+](C)(C1)CCCC.[NH-]S(C(F)(F)F)(=O)=O
474,2649,C(CC[N+]1(CCCC1)C)C.O=S(C(F)(F)F)([NH-])=O
474,2649,C(CC[N+]1(CCCC1)C)C.S(=O)(=O)([NH-])C(F)(F)F
474,2649,C1CC[N+](C1)(C)CCCC.FC(S(=O)(=O)[NH-])(F)F
474,2649,C(CC)C[N+]1(CCCC1)C.S([NH-])(C(F)(F)F)(=O)=O
474,2649,C1C[N+](C)(CCCC)CC1.S(=O)([NH-])(C(F)(F)F)=O
474,2649,C(F)(S([NH-])(=O)=O)(F)F.C[N+]1(CCCC)CCCC1
474,2649,C[N+]1(CCCC)CCCC1.FC(F)(S(=O)(=O)[NH-])F
471,2650,CCCC[N+](C)(C)C.[NH-]S(=O)(=O)C(F)(F)F
471,2650,C[N+](C)(CCCC)C.FC(F)(S(=O)(=O)[NH-])F
471,2650,[N+](C)(C)(C)CCCC.[NH-]S(=O)(C(F)(F)F)=O
471,2650,C(F)(S(=O)(=O)[NH-])(F)F.C[N+](CCCC)(C)C
471,2650,C[N+](CCCC)(C)C.FC(S(=O)(=O)[NH-])(F)F
471,2650,C(CC[N+](C)(C)C)C.C(F)(S([NH-])(=O)=O)(F)F
471,2650,C(C[N+](C)(C)C)CC.S(C(F)(F)F)(=O)(=O)[NH-]
471,2650,C[N+](C)(CCCC)C.FC(F)(F)S([NH-])(=O)=O
471,2650,C(CC)C[N+](C)(C)C.S(=O)([NH-])(C(F)(F)F)=O
471,2650,CCCC[N+](C)(C)C.O=S([NH-])(=O)C(F)(F)F
467,2651,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[NH-]S(=O)(=O)C(F)(F)F
467,2651,CCCCCCCC[N+](CCCCCCCC)(C)CCCCCCCC.O=S(C(F)(F)F)([NH-])=O
467,2651,C(CCC[N+](CCCCCCCC)(C)CCCCCCCC)CCCC.FC(F)(S(=O)(=O)[NH-])F
467,2651,C(CC)CCCCC[N+](CCCCCCCC)(C)CCCCCCCC.O=S([NH-])(C(F)(F)F)=O
467,2651,CCCCCCCC[N+](CCCCCCCC)(C)CCCCCCCC.FC(F)(S([NH-])(=O)=O)F
467,2651,C(CC[N+](C)(CCCCCCCC)CCCCCCCC)CCCCC.S(C(F)(F)F)(=O)(=O)[NH-]
467,2651,C(CC)CCCCC[N+](CCCCCCCC)(CCCCCCCC)C.O=S([NH-])(C(F)(F)F)=O
467,2651,C(CCCCCC)C[N+](CCCCCCCC)(CCCCCCCC)C.O=S(C(F)(F)F)([NH-])=O
467,2651,C(C)CCCCCC[N+](CCCCCCCC)(CCCCCCCC)C.FC(S(=O)(=O)[NH-])(F)F
467,2651,C(CC[N+](CCCCCCCC)(CCCCCCCC)C)CCCCC.FC(F)(S(=O)(=O)[NH-])F
431,2652,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC.Cc1ccc(C(=O)[O-])cc1C
431,2652,C(CCCCCC)C[NH+](CCCCCCCC)CCCCCCCC.C([O-])(=O)c1ccc(C)c(C)c1
431,2652,C([NH+](CCCCCCCC)CCCCCCCC)CCCCCCC.c1c(cc(c(c1)C)C)C([O-])=O
431,2652,C(CC)CCCCC[NH+](CCCCCCCC)CCCCCCCC.Cc1c(C)ccc(c1)C(=O)[O-]
431,2652,C(CC)CCCCC[NH+](CCCCCCCC)CCCCCCCC.O=C(c1ccc(c(c1)C)C)[O-]
431,2652,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC.c1c(c(cc(C([O-])=O)c1)C)C
431,2652,C(CCCCC[NH+](CCCCCCCC)CCCCCCCC)CC.c1(C([O-])=O)cc(c(C)cc1)C
431,2652,C(CC)CCCCC[NH+](CCCCCCCC)CCCCCCCC.O=C(c1ccc(C)c(C)c1)[O-]
431,2652,C(CCCC)CCC[NH+](CCCCCCCC)CCCCCCCC.Cc1ccc(C(=O)[O-])cc1C
431,2652,C(CCCCCCC)[NH+](CCCCCCCC)CCCCCCCC.c1cc(c(cc1C([O-])=O)C)C
459,2653,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC.O=C([O-])c1ccccc1O
459,2653,C(CCCC[NH+](CCCCCCCC)CCCCCCCC)CCC.[O-]C(c1ccccc1O)=O
459,2653,Oc1ccccc1C(=O)[O-].[NH+](CCCCCCCC)(CCCCCCCC)CCCCCCCC
459,2653,C(CCC)CCCC[NH+](CCCCCCCC)CCCCCCCC.c1cccc(C(=O)[O-])c1O
459,2653,C(CCCCCC[NH+](CCCCCCCC)CCCCCCCC)C.c1cccc(c1O)C([O-])=O
459,2653,C(CCC)CCCC[NH+](CCCCCCCC)CCCCCCCC.c1(C([O-])=O)c(cccc1)O
459,2653,C(=O)([O-])c1ccccc1O.C(CCC[NH+](CCCCCCCC)CCCCCCCC)CCCC
459,2653,C(=O)([O-])c1ccccc1O.C(CCCCC)CC[NH+](CCCCCCCC)CCCCCCCC
459,2653,C(CCCCCCC)[NH+](CCCCCCCC)CCCCCCCC.C([O-])(=O)c1ccccc1O
459,2653,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC.[O-]C(=O)c1ccccc1O
467,2654,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC.O=C([O-])c1ccc2ccccc2c1
467,2654,C(CC)CCCCC[NH+](CCCCCCCC)CCCCCCCC.c1cccc2c1cc(cc2)C([O-])=O
467,2654,C(CC[NH+](CCCCCCCC)CCCCCCCC)CCCCC.c1cc2c(cc1)cc(cc2)C([O-])=O
467,2654,C(CCCCC)CC[NH+](CCCCCCCC)CCCCCCCC.c1cccc2c1cc(C(=O)[O-])cc2
467,2654,C(CCCCCCC)[NH+](CCCCCCCC)CCCCCCCC.c1c2ccccc2cc(C([O-])=O)c1
467,2654,C(CCCC[NH+](CCCCCCCC)CCCCCCCC)CCC.c12c(ccc(C(=O)[O-])c1)cccc2
467,2654,C(CCCCCC)C[NH+](CCCCCCCC)CCCCCCCC.O=C([O-])c1cc2c(cc1)cccc2
467,2654,C(CCC[NH+](CCCCCCCC)CCCCCCCC)CCCC.c1c2c(cc(C(=O)[O-])cc2)ccc1
467,2654,C(CCCCC)CC[NH+](CCCCCCCC)CCCCCCCC.[O-]C(=O)c1ccc2ccccc2c1
467,2654,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC.c12ccccc1ccc(C([O-])=O)c2
449,2655,CC(C)(C)c1ccc(C(=O)[O-])cc1.CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC
449,2655,C(CC)CCCCC[NH+](CCCCCCCC)CCCCCCCC.c1cc(ccc1C(C)(C)C)C(=O)[O-]
449,2655,CC(c1ccc(cc1)C(=O)[O-])(C)C.CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC
449,2655,C(C[NH+](CCCCCCCC)CCCCCCCC)CCCCCC.O=C([O-])c1ccc(C(C)(C)C)cc1
449,2655,C(c1ccc(C(C)(C)C)cc1)(=O)[O-].[NH+](CCCCCCCC)(CCCCCCCC)CCCCCCCC
449,2655,C(C[NH+](CCCCCCCC)CCCCCCCC)CCCCCC.[O-]C(c1ccc(C(C)(C)C)cc1)=O
449,2655,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC.c1c(C([O-])=O)ccc(c1)C(C)(C)C
449,2655,C([NH+](CCCCCCCC)CCCCCCCC)CCCCCCC.CC(c1ccc(C([O-])=O)cc1)(C)C
449,2655,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC.c1c(ccc(C(=O)[O-])c1)C(C)(C)C
449,2655,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC.c1cc(ccc1C([O-])=O)C(C)(C)C
460,2656,CCCCCCCCC(CCCCCC)C(=O)[O-].CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC
460,2656,C(CCC)CCCC[NH+](CCCCCCCC)CCCCCCCC.C(CCCCCC(C([O-])=O)CCCCCC)CC
460,2656,C(CCCCCC[NH+](CCCCCCCC)CCCCCCCC)C.[O-]C(=O)C(CCCCCC)CCCCCCCC
460,2656,C(CCCC)CCCC(C(=O)[O-])CCCCCC.C(CCCCCC)C[NH+](CCCCCCCC)CCCCCCCC
460,2656,C(CCC(C([O-])=O)CCCCCC)CCCCC.C(CCC)CCCC[NH+](CCCCCCCC)CCCCCCCC
460,2656,C(CC(CCCCCCCC)C(=O)[O-])CCCC.C(CCCC[NH+](CCCCCCCC)CCCCCCCC)CCC
460,2656,C(CC)CCCCC[NH+](CCCCCCCC)CCCCCCCC.C(CCCCCC)CC(CCCCCC)C(=O)[O-]
460,2656,C(C)CCCCCC[NH+](CCCCCCCC)CCCCCCCC.O=C(C(CCCCCC)CCCCCCCC)[O-]
460,2656,C(CCCC)CC(CCCCCCCC)C([O-])=O.C(CCCCCC)C[NH+](CCCCCCCC)CCCCCCCC
460,2656,C(CCCC[NH+](CCCCCCCC)CCCCCCCC)CCC.O=C([O-])C(CCCCCCCC)CCCCCC
436,2657,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC.O=C([O-])CCCc1ccccc1
436,2657,C([NH+](CCCCCCCC)CCCCCCCC)CCCCCCC.C([O-])(=O)CCCc1ccccc1
436,2657,C(CCCCCC)C[NH+](CCCCCCCC)CCCCCCCC.[O-]C(CCCc1ccccc1)=O
436,2657,C(=O)([O-])CCCc1ccccc1.C([NH+](CCCCCCCC)CCCCCCCC)CCCCCCC
436,2657,C(CCCC[NH+](CCCCCCCC)CCCCCCCC)CCC.O=C([O-])CCCc1ccccc1
436,2657,C(C)CCCCCC[NH+](CCCCCCCC)CCCCCCCC.O=C(CCCc1ccccc1)[O-]
436,2657,C(CCC[NH+](CCCCCCCC)CCCCCCCC)CCCC.c1ccccc1CCCC([O-])=O
436,2657,C(C)CCCCCC[NH+](CCCCCCCC)CCCCCCCC.c1ccccc1CCCC(=O)[O-]
436,2657,C(CCCC)CCC[NH+](CCCCCCCC)CCCCCCCC.c1ccccc1CCCC(=O)[O-]
436,2657,C(CCC[NH+](CCCCCCCC)CCCCCCCC)CCCC.O=C([O-])CCCc1ccccc1
523,2658,CCCCCCCCCCCC[N+](C)(C)CC(=O)O.O=C([O-])COc1ccc(Cl)cc1Cl
523,2658,C(=O)(C[N+](C)(CCCCCCCCCCCC)C)O.Clc1cc(Cl)ccc1OCC([O-])=O
523,2658,O(CC(=O)[O-])c1ccc(cc1Cl)Cl.O=C(O)C[N+](C)(C)CCCCCCCCCCCC
523,2658,CCCCCCCCCCCC[N+](CC(O)=O)(C)C.c1c(c(cc(Cl)c1)Cl)OCC([O-])=O
523,2658,C([N+](C)(CCCCCCCCCCCC)C)C(O)=O.O=C([O-])COc1ccc(cc1Cl)Cl
523,2658,C(CCC[N+](C)(C)CC(=O)O)CCCCCCCC.Clc1ccc(OCC(=O)[O-])c(Cl)c1
523,2658,[N+](CCCCCCCCCCCC)(CC(O)=O)(C)C.c1(cc(c(cc1)OCC([O-])=O)Cl)Cl
523,2658,C[N+](CCCCCCCCCCCC)(C)CC(O)=O.Clc1ccc(OCC(=O)[O-])c(c1)Cl
523,2658,C(CCCCCCC[N+](CC(O)=O)(C)C)CCCC.O=C([O-])COc1ccc(Cl)cc1Cl
523,2658,C(CCC[N+](C)(CC(O)=O)C)CCCCCCCC.c1cc(cc(c1OCC([O-])=O)Cl)Cl
545,2659,CCCCCCCCCCCC[N+](C)(C)CC(=O)O.Cc1cc(Cl)ccc1OCC(=O)[O-]
545,2659,C(C[N+](C)(C)CC(=O)O)CCCCCCCCCC.c1(Cl)cc(c(cc1)OCC(=O)[O-])C
545,2659,C(CCC)CCCCCCCC[N+](CC(O)=O)(C)C.O=C([O-])COc1ccc(cc1C)Cl
545,2659,O=C(O)C[N+](C)(C)CCCCCCCCCCCC.c1(c(cc(Cl)cc1)C)OCC([O-])=O
545,2659,C(CCCCC[N+](CC(O)=O)(C)C)CCCCCC.c1(C)cc(ccc1OCC(=O)[O-])Cl
545,2659,C(CCCCC)CCCCCC[N+](C)(C)CC(=O)O.Cc1c(ccc(c1)Cl)OCC(=O)[O-]
545,2659,[N+](CCCCCCCCCCCC)(C)(CC(=O)O)C.c1c(Cl)cc(C)c(c1)OCC([O-])=O
545,2659,C(CCCCCCC)CCCC[N+](C)(CC(O)=O)C.Clc1cc(c(cc1)OCC([O-])=O)C
545,2659,C(CCCCCCC)CCCC[N+](C)(CC(O)=O)C.c1cc(Cl)cc(C)c1OCC([O-])=O
545,2659,C(CCCCCC[N+](C)(C)CC(O)=O)CCCCC.[O-]C(COc1c(C)cc(cc1)Cl)=O
533,2660,CCCCCCCCCCCC[N+](C)(C)CC(=O)O.Cc1cc(Cl)ccc1OC(C)C(=O)[O-]
533,2660,C(CCCCC[N+](CC(O)=O)(C)C)CCCCCC.c1cc(OC(C(=O)[O-])C)c(C)cc1Cl
533,2660,C(CCCC)CCCCCCC[N+](CC(O)=O)(C)C.c1cc(c(C)cc1Cl)OC(C(=O)[O-])C
533,2660,C(CCCCCCCCC)CC[N+](C)(C)CC(=O)O.[O-]C(C(Oc1c(C)cc(Cl)cc1)C)=O
533,2660,Clc1cc(C)c(OC(C)C(=O)[O-])cc1.O=C(C[N+](C)(CCCCCCCCCCCC)C)O
533,2660,C(CCCCC[N+](CC(=O)O)(C)C)CCCCCC.c1c(Cl)cc(c(c1)OC(C(=O)[O-])C)C
533,2660,C(CCCC)CCCCCCC[N+](C)(C)CC(=O)O.Cc1cc(ccc1OC(C([O-])=O)C)Cl
533,2660,C(=O)(O)C[N+](C)(CCCCCCCCCCCC)C.Cc1cc(ccc1OC(C([O-])=O)C)Cl
533,2660,C(CCC)CCCCCCCC[N+](C)(C)CC(O)=O.c1cc(c(C)cc1Cl)OC(C)C([O-])=O
533,2660,C(C[N+](CC(O)=O)(C)C)CCCCCCCCCC.Cc1c(ccc(c1)Cl)OC(C)C([O-])=O
513,2661,CCCCCCCCCCCC[N+](C)(C)CC(=O)O.COc1c(Cl)ccc(Cl)c1C(=O)[O-]
513,2661,C(CCCCCCCC[N+](C)(CC(=O)O)C)CCC.c1(c(OC)c(C(=O)[O-])c(Cl)cc1)Cl
513,2661,OC(=O)C[N+](CCCCCCCCCCCC)(C)C.c1(c(OC)c(C(=O)[O-])c(Cl)cc1)Cl
513,2661,C(CCCCCCCCCCC)[N+](CC(=O)O)(C)C.c1cc(c(OC)c(C(=O)[O-])c1Cl)Cl
513,2661,C(CCCCCCCC[N+](CC(O)=O)(C)C)CCC.C([O-])(c1c(ccc(c1OC)Cl)Cl)=O
513,2661,C(CCCCC)CCCCCC[N+](CC(=O)O)(C)C.C(c1c(OC)c(Cl)ccc1Cl)(=O)[O-]
513,2661,[N+](C)(CC(O)=O)(CCCCCCCCCCCC)C.c1cc(Cl)c(c(c1Cl)OC)C([O-])=O
513,2661,C(CCCCCC[N+](C)(C)CC(O)=O)CCCCC.O(c1c(c(Cl)ccc1Cl)C(=O)[O-])C
513,2661,C(C[N+](C)(CCCCCCCCCCCC)C)(O)=O.c1(Cl)ccc(Cl)c(c1C([O-])=O)OC
513,2661,C(CCCCCCCCC)CC[N+](C)(C)CC(O)=O.c1(ccc(c(C([O-])=O)c1OC)Cl)Cl
492,2662,CC(C)Cc1ccc(C(C)C(=O)[O-])cc1.CNC(=C[N+](=O)[O-])NCCSCc1ccc([NH+](C)C)o1
492,2662,CC(Cc1ccc(C(C)C([O-])=O)cc1)C.[N+]([O-])(=O)C=C(NCCSCc1oc([NH+](C)C)cc1)NC
492,2662,C(NC)(NCCSCc1oc([NH+](C)C)cc1)=C[N+]([O-])=O.O=C(C(c1ccc(CC(C)C)cc1)C)[O-]
492,2662,C(c1ccc([NH+](C)C)o1)SCCNC(NC)=C[N+]([O-])=O.CC(c1ccc(cc1)CC(C)C)C(=O)[O-]
492,2662,N(C)C(=C[N+](=O)[O-])NCCSCc1ccc([NH+](C)C)o1.c1(ccc(CC(C)C)cc1)C(C(=O)[O-])C
492,2662,C([O-])(=O)C(c1ccc(cc1)CC(C)C)C.[O-][N+](C=C(NC)NCCSCc1oc(cc1)[NH+](C)C)=O
492,2662,C(c1ccc(CC(C)C)cc1)(C(=O)[O-])C.N(C(NC)=C[N+]([O-])=O)CCSCc1ccc([NH+](C)C)o1
492,2662,C(=O)(C(C)c1ccc(CC(C)C)cc1)[O-].c1(CSCCNC(=C[N+](=O)[O-])NC)ccc([NH+](C)C)o1
492,2662,C[NH+](C)c1oc(CSCCNC(NC)=C[N+]([O-])=O)cc1.c1cc(ccc1CC(C)C)C(C)C([O-])=O
492,2662,C[NH+](C)c1ccc(o1)CSCCNC(=C[N+](=O)[O-])NC.c1cc(ccc1CC(C)C)C(C)C([O-])=O
502,2663,CC(C)Cc1ccc(C(C)C(=O)[O-])cc1.C[NH+](C)CCOC(c1ccccc1)c1ccccc1
502,2663,C(c1ccccc1)(OCC[NH+](C)C)c1ccccc1.CC(C)Cc1ccc(C(C)C(=O)[O-])cc1
502,2663,C(OCC[NH+](C)C)(c1ccccc1)c1ccccc1.c1c(C(C([O-])=O)C)ccc(c1)CC(C)C
502,2663,c1c(ccc(C(C(=O)[O-])C)c1)CC(C)C.c1c(cccc1)C(c1ccccc1)OCC[NH+](C)C
502,2663,CC(C)Cc1ccc(C(C([O-])=O)C)cc1.c1c(C(OCC[NH+](C)C)c2ccccc2)cccc1
502,2663,c1(C(c2ccccc2)OCC[NH+](C)C)ccccc1.c1c(ccc(c1)C(C(=O)[O-])C)CC(C)C
502,2663,CC(C)Cc1ccc(cc1)C(C)C([O-])=O.c1cccc(C(c2ccccc2)OCC[NH+](C)C)c1
502,2663,c1(ccccc1)C(c1ccccc1)OCC[NH+](C)C.c1cc(ccc1CC(C)C)C(C)C(=O)[O-]
502,2663,c1(ccc(CC(C)C)cc1)C(C([O-])=O)C.c1ccccc1C(c1ccccc1)OCC[NH+](C)C
502,2663,O=C([O-])C(C)c1ccc(cc1)CC(C)C.c1(C(OCC[NH+](C)C)c2ccccc2)ccccc1
480,2664,CNC(=C[N+](=O)[O-])NCCSCc1ccc([NH+](C)C)o1.C[N-]S(=O)(=O)c1ccc(N)cc1
480,2664,C(CNC(=C[N+](=O)[O-])NC)SCc1ccc([NH+](C)C)o1.S(c1ccc(N)cc1)(=O)(=O)[N-]C
480,2664,CNC(=C[N+](=O)[O-])NCCSCc1ccc(o1)[NH+](C)C.c1(ccc(cc1)S([N-]C)(=O)=O)N
