Tg/K,IL,Normalized SMILES
211,379,CCCCCCCCCCCCCCCC[n+]1ccc2c(c1)cccc2.FC(F)(F)C(S([N-]S(=O)(=O)C(C(F)(F)F)(F)F)(=O)=O)(F)F
248,380,FC(c1cc(cc([B-](c2cc(cc(C(F)(F)F)c2)C(F)(F)F)(c2cc(cc(C(F)(F)F)c2)C(F)(F)F)c2cc(cc(C(F)(F)F)c2)C(F)(F)F)c1)C(F)(F)F)(F)F.c1cccc2c[n+](ccc21)CCCCCCCCCCCCCCCCCC
248,380,C(CCCCCCCCCCC)CCCCCC[n+]1cc2c(cc1)cccc2.C(F)(F)(c1cc(cc(C(F)(F)F)c1)[B-](c1cc(cc(C(F)(F)F)c1)C(F)(F)F)(c1cc(C(F)(F)F)cc(c1)C(F)(F)F)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)F
248,380,C(CCCCCCCCCCCCCCC[n+]1ccc2ccccc2c1)CC.c1(cc(cc([B-](c2cc(C(F)(F)F)cc(C(F)(F)F)c2)(c2cc(cc(c2)C(F)(F)F)C(F)(F)F)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1)C(F)(F)F)C(F)(F)F
248,380,C(CCCCCCCC)CCCCCCCCC[n+]1ccc2ccccc2c1.FC(F)(c1cc(cc(c1)[B-](c1cc(cc(C(F)(F)F)c1)C(F)(F)F)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)C(F)(F)F)F
248,380,C(CCC[n+]1cc2c(cccc2)cc1)CCCCCCCCCCCCCC.c1(cc([B-](c2cc(C(F)(F)F)cc(c2)C(F)(F)F)(c2cc(cc(c2)C(F)(F)F)C(F)(F)F)c2cc(cc(C(F)(F)F)c2)C(F)(F)F)cc(c1)C(F)(F)F)C(F)(F)F
248,380,[n+]1(CCCCCCCCCCCCCCCCCC)cc2ccccc2cc1.c1c(cc(cc1C(F)(F)F)[B-](c1cc(cc(C(F)(F)F)c1)C(F)(F)F)(c1cc(cc(c1)C(F)(F)F)C(F)(F)F)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)C(F)(F)F
248,380,C(CCCCCCCCCCCCCCC)CC[n+]1ccc2c(c1)cccc2.FC(c1cc(C(F)(F)F)cc(c1)[B-](c1cc(C(F)(F)F)cc(C(F)(F)F)c1)(c1cc(cc(C(F)(F)F)c1)C(F)(F)F)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)(F)F
248,380,C(CC)CCCCCCCCCCCCCCC[n+]1cc2c(cccc2)cc1.c1c([B-](c2cc(cc(c2)C(F)(F)F)C(F)(F)F)(c2cc(cc(C(F)(F)F)c2)C(F)(F)F)c2cc(cc(c2)C(F)(F)F)C(F)(F)F)cc(C(F)(F)F)cc1C(F)(F)F
248,380,C(C)CCCCCCCCCCCCCCCC[n+]1cc2ccccc2cc1.c1c(cc([B-](c2cc(C(F)(F)F)cc(c2)C(F)(F)F)(c2cc(cc(C(F)(F)F)c2)C(F)(F)F)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1C(F)(F)F)C(F)(F)F
248,380,C(CCCCCCCCCCC[n+]1ccc2ccccc2c1)CCCCCC.c1c(C(F)(F)F)cc(C(F)(F)F)cc1[B-](c1cc(C(F)(F)F)cc(C(F)(F)F)c1)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cc(cc(C(F)(F)F)c1)C(F)(F)F
214,381,FC(C(S(=O)([N-]S(C(F)(C(F)(F)F)F)(=O)=O)=O)(F)F)(F)F.c1c[n+](CCCCCCCCCCCCCCCCCC)cc2c1cccc2
214,381,C(C(S([N-]S(=O)(C(F)(F)C(F)(F)F)=O)(=O)=O)(F)F)(F)(F)F.C(CCC)CCCCCCCCCCCCCC[n+]1cc2ccccc2cc1
214,381,C(CCCCCCCCC)CCCCCCCC[n+]1ccc2ccccc2c1.O=S(C(F)(F)C(F)(F)F)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)=O
214,381,FC(F)(C(F)(F)F)S(=O)(=O)[N-]S(=O)(=O)C(C(F)(F)F)(F)F.c1cc2c(cc[n+](CCCCCCCCCCCCCCCCCC)c2)cc1
214,381,FC(C(S([N-]S(C(C(F)(F)F)(F)F)(=O)=O)(=O)=O)(F)F)(F)F.c1cc2cc[n+](cc2cc1)CCCCCCCCCCCCCCCCCC
214,381,C(CCC)CCCCCCCCCCCCCC[n+]1ccc2c(c1)cccc2.FC(C(F)(S([N-]S(=O)(C(C(F)(F)F)(F)F)=O)(=O)=O)F)(F)F
214,381,FC(S([N-]S(=O)(=O)C(F)(C(F)(F)F)F)(=O)=O)(C(F)(F)F)F.c1c2ccccc2c[n+](c1)CCCCCCCCCCCCCCCCCC
214,381,C(CCCCCCC)CCCCCCCCCC[n+]1ccc2c(c1)cccc2.FC(C(S(=O)([N-]S(C(F)(C(F)(F)F)F)(=O)=O)=O)(F)F)(F)F
214,381,FC(C(F)(F)F)(F)S([N-]S(=O)(=O)C(C(F)(F)F)(F)F)(=O)=O.c1ccc2c(c[n+](CCCCCCCCCCCCCCCCCC)cc2)c1
214,381,C(C[n+]1ccc2ccccc2c1)CCCCCCCCCCCCCCCC.O=S(=O)([N-]S(C(F)(C(F)(F)F)F)(=O)=O)C(F)(C(F)(F)F)F
205,382,CCC1CSC(=[N+]1CCCC)C(C)C.FC(F)(F)S([N-]S(=O)(C(F)(F)F)=O)(=O)=O
205,382,C1(C(C)C)=[N+](C(CS1)CC)CCCC.S(=O)(C(F)(F)F)([N-]S(C(F)(F)F)(=O)=O)=O
205,382,C(CC[N+]1C(CSC=1C(C)C)CC)C.S(=O)([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O
205,382,C1(CSC(C(C)C)=[N+]1CCCC)CC.FC(F)(F)S(=O)([N-]S(=O)(=O)C(F)(F)F)=O
205,382,C(F)(F)(S(=O)([N-]S(=O)(=O)C(F)(F)F)=O)F.CCC1[N+](CCCC)=C(SC1)C(C)C
205,382,C(CC)C[N+]1=C(SCC1CC)C(C)C.FC(F)(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)F
205,382,C(CC)C[N+]1C(CC)CSC=1C(C)C.S(=O)([N-]S(C(F)(F)F)(=O)=O)(C(F)(F)F)=O
205,382,CC(C1=[N+](CCCC)C(CC)CS1)C.O=S([N-]S(=O)(C(F)(F)F)=O)(=O)C(F)(F)F
205,382,CC(C)C1=[N+](C(CS1)CC)CCCC.O=S([N-]S(=O)(=O)C(F)(F)F)(C(F)(F)F)=O
205,382,C(CCC)[N+]1C(CSC=1C(C)C)CC.S([N-]S(C(F)(F)F)(=O)=O)(C(F)(F)F)(=O)=O
171,383,C(C(F)(F)F)([N-]S(C(F)(F)F)(=O)=O)=O.C([S+](CC)CC)C
171,383,C([S+](CC)CC)C.FC(F)(F)S([N-]C(C(F)(F)F)=O)(=O)=O
171,383,C([S+](CC)CC)C.FC(F)(S(=O)([N-]C(=O)C(F)(F)F)=O)F
171,383,CC[S+](CC)CC.FC(F)(F)S([N-]C(=O)C(F)(F)F)(=O)=O
171,383,CC[S+](CC)CC.O=S(C(F)(F)F)([N-]C(C(F)(F)F)=O)=O
171,383,C(C)[S+](CC)CC.O=S(C(F)(F)F)([N-]C(=O)C(F)(F)F)=O
171,383,C(F)(F)(F)C([N-]S(=O)(=O)C(F)(F)F)=O.CC[S+](CC)CC
171,383,C(C)[S+](CC)CC.C([N-]S(=O)(C(F)(F)F)=O)(=O)C(F)(F)F
171,383,C([S+](CC)CC)C.O=S([N-]C(=O)C(F)(F)F)(C(F)(F)F)=O
171,383,O=S(=O)(C(F)(F)F)[N-]C(=O)C(F)(F)F.[S+](CC)(CC)CC
180,384,CC[S+](CC)CC.FC(F)(C(F)(S([N-]S(=O)(C(F)(F)C(F)(F)F)=O)(=O)=O)F)F
180,384,CC[S+](CC)CC.[N-](S(C(C(F)(F)F)(F)F)(=O)=O)S(=O)(C(F)(C(F)(F)F)F)=O
180,384,S([N-]S(=O)(=O)C(F)(F)C(F)(F)F)(=O)(=O)C(C(F)(F)F)(F)F.[S+](CC)(CC)CC
180,384,C(C)[S+](CC)CC.FC(C(F)(F)F)(F)S(=O)([N-]S(=O)(=O)C(C(F)(F)F)(F)F)=O
180,384,C(C)[S+](CC)CC.[N-](S(=O)(=O)C(C(F)(F)F)(F)F)S(=O)(C(C(F)(F)F)(F)F)=O
180,384,C(C)[S+](CC)CC.FC(C(F)(F)F)(S([N-]S(C(F)(C(F)(F)F)F)(=O)=O)(=O)=O)F
180,384,CC[S+](CC)CC.O=S(C(F)(F)C(F)(F)F)([N-]S(=O)(C(F)(C(F)(F)F)F)=O)=O
180,384,C([S+](CC)CC)C.O=S(=O)(C(F)(F)C(F)(F)F)[N-]S(=O)(=O)C(C(F)(F)F)(F)F
180,384,CC[S+](CC)CC.FC(F)(F)C(F)(F)S(=O)([N-]S(=O)(C(F)(F)C(F)(F)F)=O)=O
180,384,CC[S+](CC)CC.FC(F)(F)C(S([N-]S(=O)(=O)C(F)(F)C(F)(F)F)(=O)=O)(F)F
241,385,CC([NH+](C)C)=COC.O=C1C(=O)O[B-]2(O1)OC(C(O2)=O)=O
241,385,C1(O[B-]2(OC1=O)OC(C(=O)O2)=O)=O.[NH+](C)(C)C(C)=COC
241,385,O(C)C=C([NH+](C)C)C.O1C(=O)C(O[B-]21OC(C(=O)O2)=O)=O
241,385,C1(O[B-]2(OC1=O)OC(=O)C(=O)O2)=O.C[NH+](C)C(=COC)C
241,385,[B-]12(OC(=O)C(=O)O2)OC(C(O1)=O)=O.[NH+](C)(C(=COC)C)C
241,385,O(C=C(C)[NH+](C)C)C.O1C(=O)C(=O)O[B-]12OC(C(O2)=O)=O
241,385,O=C1O[B-]2(OC(=O)C(=O)O2)OC1=O.[NH+](C)(C)C(=COC)C
241,385,C[NH+](C(C)=COC)C.O=C1C(O[B-]2(O1)OC(=O)C(O2)=O)=O
241,385,C[NH+](C)C(=COC)C.O1[B-]2(OC(=O)C1=O)OC(C(=O)O2)=O
241,385,C([NH+](C)C)(=COC)C.O1[B-]2(OC(=O)C(=O)O2)OC(=O)C1=O
178,386,C(C)C[N+](C)(CC)C.C(F)(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)(F)F
178,386,C(S(=O)([N-]S(C(F)(F)F)(=O)=O)=O)(F)(F)F.C([N+](C)(CCC)C)C
178,386,C([N+](CCC)(C)C)C.O=S([N-]S(=O)(C(F)(F)F)=O)(=O)C(F)(F)F
178,386,C(C[N+](C)(C)CC)C.O=S(C(F)(F)F)(=O)[N-]S(=O)(=O)C(F)(F)F
178,386,CCC[N+](C)(C)CC.FC(F)(S(=O)([N-]S(=O)(=O)C(F)(F)F)=O)F
178,386,C[N+](C)(CCC)CC.FC(S([N-]S(=O)(=O)C(F)(F)F)(=O)=O)(F)F
178,386,C[N+](CCC)(CC)C.O=S(C(F)(F)F)(=O)[N-]S(=O)(=O)C(F)(F)F
178,386,C(C[N+](C)(CC)C)C.FC(F)(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)F
178,386,CCC[N+](C)(CC)C.[N-](S(=O)(=O)C(F)(F)F)S(C(F)(F)F)(=O)=O
178,386,C[N+](C)(CC)CCC.FC(F)(S(=O)([N-]S(C(F)(F)F)(=O)=O)=O)F
192,387,C([N+](C)(C)C)CCC.FC(S([N-]S(C(F)(F)F)(=O)=O)(=O)=O)(F)F
192,387,C[N+](CCCC)(C)C.S(=O)(C(F)(F)F)(=O)[N-]S(C(F)(F)F)(=O)=O
192,387,FC(S(=O)([N-]S(C(F)(F)F)(=O)=O)=O)(F)F.[N+](CCCC)(C)(C)C
192,387,C[N+](C)(C)CCCC.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O
192,387,C(CC)C[N+](C)(C)C.FC(F)(S([N-]S(=O)(C(F)(F)F)=O)(=O)=O)F
192,387,C(S([N-]S(=O)(C(F)(F)F)=O)(=O)=O)(F)(F)F.C[N+](C)(CCCC)C
192,387,C(S(=O)(=O)[N-]S(=O)(C(F)(F)F)=O)(F)(F)F.C[N+](C)(CCCC)C
192,387,C(CC)C[N+](C)(C)C.FC(S([N-]S(C(F)(F)F)(=O)=O)(=O)=O)(F)F
192,387,C(F)(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.CCCC[N+](C)(C)C
192,387,CCCC[N+](C)(C)C.O=S(=O)([N-]S(C(F)(F)F)(=O)=O)C(F)(F)F
233,388,C[NH+](C)C(=COCC)C.O=C1O[B-]2(OC(C(O2)=O)=O)OC1=O
233,388,C[NH+](C)C(C)=COCC.O1C(C(=O)O[B-]12OC(C(=O)O2)=O)=O
233,388,C[NH+](C)C(C)=COCC.O1C(=O)C(O[B-]12OC(C(O2)=O)=O)=O
233,388,C1(O[B-]2(OC1=O)OC(C(=O)O2)=O)=O.CCOC=C([NH+](C)C)C
233,388,C1(C(=O)O[B-]2(OC(C(O2)=O)=O)O1)=O.C[NH+](C)C(C)=COCC
233,388,C[NH+](C(C)=COCC)C.O1[B-]2(OC(=O)C1=O)OC(C(=O)O2)=O
233,388,C1(O[B-]2(OC1=O)OC(C(=O)O2)=O)=O.O(CC)C=C(C)[NH+](C)C
233,388,C[NH+](C)C(C)=COCC.O1[B-]2(OC(C(=O)O2)=O)OC(=O)C1=O
233,388,C1(C(O[B-]2(OC(C(=O)O2)=O)O1)=O)=O.CC(=COCC)[NH+](C)C
233,388,C1(=O)C(=O)O[B-]2(OC(C(O2)=O)=O)O1.CC([NH+](C)C)=COCC
237,389,C([N+](C)(C)CCOC)C.O=C1C(O[B-]2(O1)OC(C(O2)=O)=O)=O
237,389,C(OC)C[N+](C)(CC)C.C1(O[B-]2(OC1=O)OC(=O)C(O2)=O)=O
237,389,C[N+](C)(CC)CCOC.O=C1O[B-]2(OC(C(O2)=O)=O)OC1=O
237,389,C[N+](C)(CCOC)CC.O1[B-]2(OC(C1=O)=O)OC(C(O2)=O)=O
237,389,COCC[N+](CC)(C)C.O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2
237,389,C1(=O)C(=O)O[B-]2(OC(=O)C(=O)O2)O1.C[N+](C)(CC)CCOC
237,389,O(CC[N+](C)(C)CC)C.O1[B-]2(OC(=O)C(=O)O2)OC(=O)C1=O
237,389,C(OC)C[N+](C)(CC)C.C1(C(=O)O[B-]2(OC(=O)C(O2)=O)O1)=O
237,389,C1(=O)O[B-]2(OC(C(O2)=O)=O)OC1=O.C[N+](CC)(C)CCOC
237,389,C(OC)C[N+](CC)(C)C.C1(C(=O)O[B-]2(OC(=O)C(O2)=O)O1)=O
228,390,C1(=O)O[B-]2(OC1=O)OC(C(O2)=O)=O.CC[N+](C)(C)CCOCC
228,390,C(C)OCC[N+](C)(CC)C.C1(=O)O[B-]2(OC(=O)C(O2)=O)OC1=O
228,390,C(COCC)[N+](C)(CC)C.C1(C(O[B-]2(O1)OC(=O)C(O2)=O)=O)=O
228,390,O(CC[N+](CC)(C)C)CC.O1C(=O)C(=O)O[B-]21OC(C(O2)=O)=O
228,390,CCOCC[N+](C)(C)CC.O=C1C(O[B-]2(O1)OC(C(O2)=O)=O)=O
228,390,C[N+](C)(CCOCC)CC.[B-]12(OC(=O)C(O2)=O)OC(C(O1)=O)=O
228,390,C(C)OCC[N+](C)(CC)C.O1[B-]2(OC(=O)C1=O)OC(C(O2)=O)=O
228,390,C(C)[N+](C)(CCOCC)C.O=C1O[B-]2(OC1=O)OC(C(O2)=O)=O
228,390,C(COCC)[N+](C)(C)CC.O1C(C(=O)O[B-]12OC(=O)C(O2)=O)=O
228,390,C(OCC[N+](CC)(C)C)C.C1(O[B-]2(OC(C(=O)O2)=O)OC1=O)=O
181,391,C(C[N+](C)(CC)C)CC.FC(F)(F)S(=O)(=O)[N-]S(C(F)(F)F)(=O)=O
181,391,C(C)[N+](C)(CCCC)C.C(F)(F)(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)F
181,391,C(CCC)[N+](C)(CC)C.S([N-]S(=O)(C(F)(F)F)=O)(=O)(=O)C(F)(F)F
181,391,S([N-]S(C(F)(F)F)(=O)=O)(=O)(=O)C(F)(F)F.[N+](C)(CC)(CCCC)C
181,391,CC[N+](C)(C)CCCC.FC(F)(F)S(=O)([N-]S(=O)(C(F)(F)F)=O)=O
181,391,S(C(F)(F)F)(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.[N+](CC)(CCCC)(C)C
181,391,C(CC)C[N+](CC)(C)C.C(F)(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F
181,391,O=S(C(F)(F)F)([N-]S(C(F)(F)F)(=O)=O)=O.[N+](C)(CC)(CCCC)C
181,391,C(CCC)[N+](C)(C)CC.O=S(C(F)(F)F)([N-]S(=O)(C(F)(F)F)=O)=O
181,391,C(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)(F)(F)F.[N+](CC)(CCCC)(C)C
229,392,C([N+](C)(C)CCCC)C.O1[B-]2(OC(=O)C1=O)OC(=O)C(=O)O2
229,392,CC[N+](C)(C)CCCC.O=C1C(=O)O[B-]2(OC(C(=O)O2)=O)O1
229,392,C[N+](CC)(CCCC)C.O1[B-]2(OC(C1=O)=O)OC(=O)C(O2)=O
229,392,CCCC[N+](CC)(C)C.O=C1C(O[B-]2(O1)OC(C(=O)O2)=O)=O
229,392,C(C)CC[N+](C)(CC)C.O1[B-]2(OC(=O)C(=O)O2)OC(C1=O)=O
229,392,C1(C(O[B-]2(OC(C(=O)O2)=O)O1)=O)=O.CC[N+](C)(CCCC)C
229,392,C(C)[N+](C)(CCCC)C.O1C(=O)C(O[B-]21OC(=O)C(=O)O2)=O
229,392,C(CC[N+](C)(CC)C)C.C1(C(=O)O[B-]2(O1)OC(=O)C(=O)O2)=O
229,392,C(C[N+](CC)(C)C)CC.C1(O[B-]2(OC1=O)OC(=O)C(O2)=O)=O
229,392,C([N+](CCCC)(C)C)C.O=C1O[B-]2(OC(=O)C(O2)=O)OC1=O
190,393,CCC[N+](C)(CCCC)C.O=S(=O)(C(F)(F)F)[N-]S(=O)(=O)C(F)(F)F
190,393,C(CC)[N+](C)(C)CCCC.FC(F)(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)F
190,393,C(C)C[N+](C)(C)CCCC.FC(S(=O)(=O)[N-]S(=O)(C(F)(F)F)=O)(F)F
190,393,CCCC[N+](C)(C)CCC.O=S([N-]S(C(F)(F)F)(=O)=O)(C(F)(F)F)=O
190,393,C(C)CC[N+](C)(CCC)C.O=S(C(F)(F)F)([N-]S(=O)(=O)C(F)(F)F)=O
190,393,C(F)(S(=O)([N-]S(C(F)(F)F)(=O)=O)=O)(F)F.CCCC[N+](C)(CCC)C
190,393,C(C[N+](CCC)(C)C)CC.FC(F)(F)S([N-]S(C(F)(F)F)(=O)=O)(=O)=O
190,393,C(C[N+](C)(C)CCCC)C.S(=O)(=O)([N-]S(C(F)(F)F)(=O)=O)C(F)(F)F
190,393,CCCC[N+](C)(C)CCC.FC(F)(F)S([N-]S(C(F)(F)F)(=O)=O)(=O)=O
190,393,C(CC)C[N+](CCC)(C)C.O=S(C(F)(F)F)(=O)[N-]S(C(F)(F)F)(=O)=O
186,394,C[N+](C)(CCC)CCCC.[C-](C#N)(C#N)C#N
186,394,C(C[N+](C)(C)CCCC)C.N#C[C-](C#N)C#N
186,394,CCC[N+](CCCC)(C)C.[C-](C#N)(C#N)C#N
186,394,C([C-](C#N)C#N)#N.CCCC[N+](C)(C)CCC
186,394,C([C-](C#N)C#N)#N.C[N+](CCCC)(C)CCC
186,394,C(#N)[C-](C#N)C#N.C(C[N+](C)(C)CCC)CC
186,394,C(#N)[C-](C#N)C#N.C(CCC)[N+](C)(C)CCC
186,394,C(#N)[C-](C#N)C#N.C(C)C[N+](CCCC)(C)C
186,394,C([C-](C#N)C#N)#N.[N+](CCCC)(C)(C)CCC
186,394,C([N+](C)(C)CCCC)CC.N#C[C-](C#N)C#N
199,395,C(CC[N+](C)(C)C)CCC.O=S(=O)(C(F)(F)F)[N-]S(C(F)(F)F)(=O)=O
199,395,C[N+](CCCCCC)(C)C.FC(F)(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)F
199,395,C(CC[N+](C)(C)C)CCC.FC(F)(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)F
199,395,C([N+](C)(C)C)CCCCC.O=S(C(F)(F)F)(=O)[N-]S(=O)(=O)C(F)(F)F
199,395,C(CC[N+](C)(C)C)CCC.S(=O)(C(F)(F)F)([N-]S(=O)(=O)C(F)(F)F)=O
199,395,FC(F)(S([N-]S(C(F)(F)F)(=O)=O)(=O)=O)F.[N+](C)(C)(C)CCCCCC
199,395,C[N+](C)(C)CCCCCC.O=S(C(F)(F)F)([N-]S(=O)(=O)C(F)(F)F)=O
199,395,C(CC[N+](C)(C)C)CCC.O=S([N-]S(C(F)(F)F)(=O)=O)(C(F)(F)F)=O
199,395,C(CCCC[N+](C)(C)C)C.C(S(=O)(=O)[N-]S(C(F)(F)F)(=O)=O)(F)(F)F
199,395,C[N+](C)(C)CCCCCC.FC(F)(F)S(=O)(=O)[N-]S(C(F)(F)F)(=O)=O
200,396,C(CC[N+](C)(C)C)CCCC.O=S([N-]S(=O)(=O)C(F)(F)F)(=O)C(F)(F)F
200,396,C(CCCCC[N+](C)(C)C)C.O=S(=O)([N-]S(=O)(C(F)(F)F)=O)C(F)(F)F
200,396,CCCCCCC[N+](C)(C)C.S(=O)([N-]S(=O)(=O)C(F)(F)F)(=O)C(F)(F)F
200,396,C(CCC[N+](C)(C)C)CCC.[N-](S(C(F)(F)F)(=O)=O)S(=O)(C(F)(F)F)=O
200,396,C(CCCC)CC[N+](C)(C)C.O=S(C(F)(F)F)(=O)[N-]S(=O)(=O)C(F)(F)F
200,396,C[N+](CCCCCCC)(C)C.O=S(=O)([N-]S(C(F)(F)F)(=O)=O)C(F)(F)F
200,396,C(CCCC[N+](C)(C)C)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
200,396,C(C)CCCCC[N+](C)(C)C.FC(S(=O)(=O)[N-]S(=O)(C(F)(F)F)=O)(F)F
200,396,C(C)CCCCC[N+](C)(C)C.FC(S([N-]S(=O)(C(F)(F)F)=O)(=O)=O)(F)F
200,396,C(CCCC)CC[N+](C)(C)C.O=S([N-]S(=O)(=O)C(F)(F)F)(C(F)(F)F)=O
200,397,C[N+](C)(CCCCCCCC)C.FC(F)(F)S([N-]S(=O)(C(F)(F)F)=O)(=O)=O
200,397,C(C)CCCCCC[N+](C)(C)C.FC(F)(F)S(=O)([N-]S(=O)(=O)C(F)(F)F)=O
200,397,C[N+](C)(C)CCCCCCCC.S(=O)(C(F)(F)F)(=O)[N-]S(=O)(=O)C(F)(F)F
200,397,C(CCCC[N+](C)(C)C)CCC.S(C(F)(F)F)([N-]S(=O)(=O)C(F)(F)F)(=O)=O
200,397,C(F)(S([N-]S(=O)(=O)C(F)(F)F)(=O)=O)(F)F.[N+](C)(C)(CCCCCCCC)C
200,397,C(CCCC)CCC[N+](C)(C)C.S(=O)([N-]S(=O)(=O)C(F)(F)F)(C(F)(F)F)=O
200,397,C(CCCCCC)C[N+](C)(C)C.S(=O)(C(F)(F)F)([N-]S(=O)(=O)C(F)(F)F)=O
200,397,C(CCCCC)CC[N+](C)(C)C.O=S(C(F)(F)F)([N-]S(=O)(C(F)(F)F)=O)=O
200,397,C[N+](C)(CCCCCCCC)C.FC(F)(F)S([N-]S(=O)(C(F)(F)F)=O)(=O)=O
200,397,S(=O)(C(F)(F)F)(=O)[N-]S(C(F)(F)F)(=O)=O.[N+](CCCCCCCC)(C)(C)C
192,398,C(CCC[N+](CC)(CC)CC)CC.O=S(C(F)(F)F)(=O)[N-]S(=O)(C(F)(F)F)=O
192,398,CCCCCC[N+](CC)(CC)CC.O=S([N-]S(=O)(C(F)(F)F)=O)(=O)C(F)(F)F
192,398,C(CCC)CC[N+](CC)(CC)CC.FC(F)(S(=O)(=O)[N-]S(=O)(C(F)(F)F)=O)F
192,398,C(CCCCC)[N+](CC)(CC)CC.S(=O)([N-]S(C(F)(F)F)(=O)=O)(C(F)(F)F)=O
192,398,CC[N+](CCCCCC)(CC)CC.FC(F)(F)S(=O)([N-]S(=O)(C(F)(F)F)=O)=O
192,398,C([N+](CC)(CCCCCC)CC)C.O=S([N-]S(C(F)(F)F)(=O)=O)(=O)C(F)(F)F
192,398,C([N+](CC)(CCCCCC)CC)C.O=S(=O)(C(F)(F)F)[N-]S(=O)(C(F)(F)F)=O
192,398,C(C)CCCC[N+](CC)(CC)CC.FC(F)(F)S([N-]S(=O)(=O)C(F)(F)F)(=O)=O
192,398,CC[N+](CCCCCC)(CC)CC.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
192,398,C(C)[N+](CC)(CC)CCCCCC.S(=O)([N-]S(=O)(=O)C(F)(F)F)(C(F)(F)F)=O
191,399,C([N+](CC)(CC)CCCCCC)C.[N-](C#N)C#N
191,399,C(#N)[N-]C#N.C(CCCC)C[N+](CC)(CC)CC
191,399,CCCCCC[N+](CC)(CC)CC.N#C[N-]C#N
191,399,C(CCCCC)[N+](CC)(CC)CC.N#C[N-]C#N
191,399,C(CCCC)C[N+](CC)(CC)CC.[N-](C#N)C#N
191,399,C(#N)[N-]C#N.C(CC[N+](CC)(CC)CC)CCC
191,399,C(#N)[N-]C#N.CC[N+](CC)(CC)CCCCCC
191,399,C(CCCC)C[N+](CC)(CC)CC.N#C[N-]C#N
191,399,C([N+](CCCCCC)(CC)CC)C.N#C[N-]C#N
191,399,C(CCC)CC[N+](CC)(CC)CC.N#C[N-]C#N
194,400,C(CCCC)CC[N+](CC)(CC)CC.FC(F)(F)S(=O)(=O)[N-]S(=O)(C(F)(F)F)=O
194,400,CC[N+](CC)(CCCCCCC)CC.FC(F)(S(=O)([N-]S(=O)(=O)C(F)(F)F)=O)F
194,400,C(CCC)CCC[N+](CC)(CC)CC.S(=O)(=O)(C(F)(F)F)[N-]S(=O)(=O)C(F)(F)F
194,400,C(CCCCC)C[N+](CC)(CC)CC.FC(S([N-]S(=O)(C(F)(F)F)=O)(=O)=O)(F)F
194,400,C([N+](CC)(CC)CCCCCCC)C.O=S(C(F)(F)F)([N-]S(=O)(=O)C(F)(F)F)=O
194,400,C(CC)CCCC[N+](CC)(CC)CC.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F
194,400,C(C[N+](CC)(CC)CC)CCCCC.FC(S([N-]S(=O)(C(F)(F)F)=O)(=O)=O)(F)F
194,400,C(CCC)CCC[N+](CC)(CC)CC.FC(S([N-]S(=O)(C(F)(F)F)=O)(=O)=O)(F)F
194,400,C([N+](CC)(CC)CC)CCCCCC.O=S(C(F)(F)F)(=O)[N-]S(=O)(C(F)(F)F)=O
194,400,FC(F)(F)S(=O)([N-]S(=O)(C(F)(F)F)=O)=O.[N+](CC)(CC)(CCCCCCC)CC
199,401,C(C)[N+](CC)(CCCCCCCC)CC.C(S(=O)(=O)[N-]S(=O)(C(F)(F)F)=O)(F)(F)F
199,401,FC(F)(F)S([N-]S(=O)(C(F)(F)F)=O)(=O)=O.[N+](CCCCCCCC)(CC)(CC)CC
199,401,C(CC)CCCCC[N+](CC)(CC)CC.C(F)(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F
199,401,CCCCCCCC[N+](CC)(CC)CC.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F
199,401,C([N+](CCCCCCCC)(CC)CC)C.FC(F)(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)F
