MP_K,IL,Normalized SMILES,,RANDOM
386,2073,C(CCCCCCCCCC)Cc1cc[n+](C)cc1.[I-],,2073
386,2073,C(CCCC)CCCCCCCc1cc[n+](C)cc1.[I-],,2073
386,2073,[I-].c1(cc[n+](cc1)C)CCCCCCCCCCCC,,2073
386,2073,CCCCCCCCCCCCc1cc[n+](cc1)C.[I-],,2073
366,2074,CCCCCCCCCCCCc1cc[n+](C)cc1.[O-][Cl+3]([O-])([O-])[O-],,2074
366,2074,C(c1cc[n+](C)cc1)CCCCCCCCCCC.[O-][Cl+3]([O-])([O-])[O-],,2074
366,2074,[O-][Cl+3]([O-])([O-])[O-].c1c[n+](C)ccc1CCCCCCCCCCCC,,2074
366,2074,C(CCc1cc[n+](C)cc1)CCCCCCCCC.[Cl+3]([O-])([O-])([O-])[O-],,2074
366,2074,C(CCCCc1cc[n+](cc1)C)CCCCCCC.[O-][Cl+3]([O-])([O-])[O-],,2074
366,2074,C(C)CCCCCCCCCCc1cc[n+](cc1)C.[O-][Cl+3]([O-])([O-])[O-],,2074
366,2074,C(CCCc1cc[n+](cc1)C)CCCCCCCC.[O-][Cl+3]([O-])([O-])[O-],,2074
366,2074,C(CCCCCCc1cc[n+](C)cc1)CCCCC.[O-][Cl+3]([O-])([O-])[O-],,2074
366,2074,C[n+]1ccc(CCCCCCCCCCCC)cc1.[O-][Cl+3]([O-])([O-])[O-],,2074
366,2074,C(CCCCc1cc[n+](cc1)C)CCCCCCC.[O-][Cl+3]([O-])([O-])[O-],,2074
318,2075,C[n+]1ccn(Cc2ccc3ccccc3c2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,,2075
318,2075,FC(S(=O)([N-]S(=O)(=O)C(F)(F)F)=O)(F)F.c1cc2c(cc1)cc(Cn1c[n+](C)cc1)cc2,,2075
318,2075,[N-](S(=O)(=O)C(F)(F)F)S(=O)(C(F)(F)F)=O.c1c2ccccc2cc(c1)Cn1cc[n+](C)c1,,2075
318,2075,S([N-]S(C(F)(F)F)(=O)=O)(C(F)(F)F)(=O)=O.c1(Cn2c[n+](C)cc2)cc2c(cc1)cccc2,,2075
318,2075,O=S(=O)(C(F)(F)F)[N-]S(C(F)(F)F)(=O)=O.c1cc2c(cc1)cc(cc2)Cn1cc[n+](C)c1,,2075
318,2075,FC(F)(F)S(=O)([N-]S(=O)(=O)C(F)(F)F)=O.c1[n+](cn(Cc2cc3c(cccc3)cc2)c1)C,,2075
318,2075,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O.c12ccccc2ccc(Cn2c[n+](C)cc2)c1,,2075
318,2075,C(S([N-]S(=O)(C(F)(F)F)=O)(=O)=O)(F)(F)F.c1n(c[n+](c1)C)Cc1cc2c(cccc2)cc1,,2075
318,2075,O=S([N-]S(C(F)(F)F)(=O)=O)(C(F)(F)F)=O.c1(Cn2cc[n+](c2)C)ccc2ccccc2c1,,2075
318,2075,C(F)(S(=O)([N-]S(C(F)(F)F)(=O)=O)=O)(F)F.c1n(cc[n+]1C)Cc1ccc2ccccc2c1,,2075
315,2076,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.c1ccc(Cn2cc[n+](Cc3ccccc3)c2)cc1,,2076
315,2076,C([n+]1ccn(Cc2ccccc2)c1)c1ccccc1.FC(S([N-]S(=O)(C(F)(F)F)=O)(=O)=O)(F)F,,2076
315,2076,C(F)(F)(F)S([N-]S(=O)(C(F)(F)F)=O)(=O)=O.c1n(cc[n+]1Cc1ccccc1)Cc1ccccc1,,2076
315,2076,FC(F)(F)S([N-]S(C(F)(F)F)(=O)=O)(=O)=O.c1(Cn2c[n+](Cc3ccccc3)cc2)ccccc1,,2076
315,2076,FC(F)(S([N-]S(=O)(C(F)(F)F)=O)(=O)=O)F.c1cccc(c1)C[n+]1cn(cc1)Cc1ccccc1,,2076
315,2076,C(c1ccccc1)n1c[n+](cc1)Cc1ccccc1.O=S(C(F)(F)F)(=O)[N-]S(=O)(=O)C(F)(F)F,,2076
315,2076,[N-](S(=O)(=O)C(F)(F)F)S(=O)(C(F)(F)F)=O.c1cccc(c1)C[n+]1ccn(c1)Cc1ccccc1,,2076
315,2076,FC(S([N-]S(C(F)(F)F)(=O)=O)(=O)=O)(F)F.c1cc(Cn2c[n+](Cc3ccccc3)cc2)ccc1,,2076
315,2076,C([n+]1cn(Cc2ccccc2)cc1)c1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,,2076
315,2076,C(F)(S([N-]S(=O)(C(F)(F)F)=O)(=O)=O)(F)F.c1cc(Cn2cc[n+](c2)Cc2ccccc2)ccc1,,2076
292,2077,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,,2077
292,2077,C(CC)C[N+](C)(C)C.FC(F)(F)S(=O)([N-]S(=O)(C(F)(F)F)=O)=O,,2077
292,2077,C([N+](C)(C)C)CCC.FC(S(=O)(=O)[N-]S(=O)(C(F)(F)F)=O)(F)F,,2077
292,2077,C[N+](C)(CCCC)C.O=S([N-]S(C(F)(F)F)(=O)=O)(=O)C(F)(F)F,,2077
292,2077,C(CC)C[N+](C)(C)C.S(C(F)(F)F)([N-]S(=O)(=O)C(F)(F)F)(=O)=O,,2077
292,2077,C(C[N+](C)(C)C)CC.FC(F)(S(=O)([N-]S(=O)(=O)C(F)(F)F)=O)F,,2077
292,2077,C(C)CC[N+](C)(C)C.O=S(C(F)(F)F)(=O)[N-]S(C(F)(F)F)(=O)=O,,2077
292,2077,C(CC)C[N+](C)(C)C.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,,2077
292,2077,C[N+](C)(CCCC)C.FC(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)(F)F,,2077
292,2077,C(CCC)[N+](C)(C)C.S(C(F)(F)F)(=O)([N-]S(=O)(C(F)(F)F)=O)=O,,2077
296,2078,CCCCCCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,,2078
296,2078,O=S([O-])(C(F)(F)F)=O.[n+]1(cn(cc1)C)CCCCCCCCCC,,2078
296,2078,C(CC)CCCCCCC[n+]1ccn(C)c1.C(F)(F)(S([O-])(=O)=O)F,,2078
296,2078,C(CCCCC)CCCC[n+]1cn(cc1)C.C(F)(F)(F)S(=O)([O-])=O,,2078
296,2078,C(CCCC[n+]1cn(cc1)C)CCCCC.FC(F)(S([O-])(=O)=O)F,,2078
296,2078,C(CC[n+]1ccn(C)c1)CCCCCCC.S(=O)(C(F)(F)F)(=O)[O-],,2078
296,2078,FC(F)(S(=O)([O-])=O)F.[n+]1(CCCCCCCCCC)cn(C)cc1,,2078
296,2078,C(CC[n+]1cn(cc1)C)CCCCCCC.O=S(=O)([O-])C(F)(F)F,,2078
296,2078,C(CCCCC)CCCC[n+]1ccn(c1)C.S(=O)([O-])(C(F)(F)F)=O,,2078
296,2078,C(CCCC[n+]1cn(C)cc1)CCCCC.FC(F)(F)S(=O)([O-])=O,,2078
275,2079,CC[n+]1cccc(C)c1.O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,2079
275,2079,CC[n+]1cccc(c1)C.FC(F)(C(=O)[O-])C(F)(C(C(F)(F)F)(F)F)F,,2079
275,2079,C([n+]1cc(ccc1)C)C.O=C([O-])C(F)(C(F)(F)C(C(F)(F)F)(F)F)F,,2079
275,2079,C(C(C(F)(F)F)(F)F)(C(C(=O)[O-])(F)F)(F)F.[n+]1(CC)cccc(c1)C,,2079
275,2079,C(C(C(F)(F)C(C([O-])=O)(F)F)(F)F)(F)(F)F.Cc1ccc[n+](CC)c1,,2079
275,2079,[O-]C(=O)C(C(C(F)(F)C(F)(F)F)(F)F)(F)F.c1ccc(C)c[n+]1CC,,2079
275,2079,C(C(=O)[O-])(C(F)(F)C(F)(C(F)(F)F)F)(F)F.c1cc[n+](cc1C)CC,,2079
275,2079,C(C(F)(C(=O)[O-])F)(C(F)(F)C(F)(F)F)(F)F.c1c(C)c[n+](CC)cc1,,2079
275,2079,Cc1ccc[n+](c1)CC.O=C([O-])C(F)(C(F)(C(C(F)(F)F)(F)F)F)F,,2079
275,2079,C(C(F)(F)F)(F)(F)C(F)(F)C(F)(C(=O)[O-])F.C(C)[n+]1cccc(C)c1,,2079
371,2080,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,2080
371,2080,C1CCC[N+]1(CCCC)C.[N-](S(=O)(=O)C(C(F)(F)C(C(F)(F)F)(F)F)(F)F)S(=O)(=O)C(C(F)(C(C(F)(F)F)(F)F)F)(F)F,,2080
371,2080,FC(C(F)(F)F)(C(C(F)(S(=O)(=O)[N-]S(=O)(C(F)(F)C(F)(C(F)(F)C(F)(F)F)F)=O)F)(F)F)F.[N+]1(C)(CCCC)CCCC1,,2080
371,2080,C(C)CC[N+]1(CCCC1)C.FC(F)(F)C(F)(F)C(F)(C(F)(F)S(=O)(=O)[N-]S(C(C(C(F)(C(F)(F)F)F)(F)F)(F)F)(=O)=O)F,,2080
371,2080,C1CCC[N+]1(CCCC)C.FC(F)(F)C(F)(C(F)(C(F)(F)S(=O)([N-]S(=O)(=O)C(F)(C(C(F)(C(F)(F)F)F)(F)F)F)=O)F)F,,2080
371,2080,[N+]1(CCCC1)(C)CCCC.[N-](S(C(F)(C(F)(C(F)(F)C(F)(F)F)F)F)(=O)=O)S(=O)(=O)C(F)(C(F)(C(C(F)(F)F)(F)F)F)F,,2080
371,2080,FC(F)(C(C(F)(F)F)(F)F)C(S(=O)(=O)[N-]S(C(F)(C(F)(F)C(C(F)(F)F)(F)F)F)(=O)=O)(F)F.[N+]1(CCCC1)(C)CCCC,,2080
371,2080,CCCC[N+]1(C)CCCC1.FC(C(S(=O)([N-]S(C(F)(F)C(F)(C(F)(C(F)(F)F)F)F)(=O)=O)=O)(F)F)(F)C(F)(F)C(F)(F)F,,2080
371,2080,C(C(F)(F)C(F)(F)S([N-]S(=O)(C(C(F)(F)C(F)(C(F)(F)F)F)(F)F)=O)(=O)=O)(C(F)(F)F)(F)F.C(CC[N+]1(CCCC1)C)C,,2080
371,2080,C1CCC[N+]1(CCCC)C.FC(C(C(F)(F)F)(F)F)(C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)C(F)(C(F)(C(F)(F)F)F)F)(F)F)F,,2080
428,2081,CC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,2081
428,2081,C(C(C(F)(S(=O)(=O)[N-]S(=O)(=O)C(C(F)(C(F)(C(F)(F)F)F)F)(F)F)F)(F)F)(F)(C(F)(F)F)F.C1CCC[N+]1(C)CC,,2081
428,2081,C1CC[N+](CC)(C)C1.FC(C(F)(F)F)(C(F)(C(F)(F)S([N-]S(=O)(C(F)(C(F)(F)C(F)(F)C(F)(F)F)F)=O)(=O)=O)F)F,,2081
428,2081,C1CCC[N+]1(C)CC.S(C(F)(F)C(F)(C(F)(F)C(F)(F)F)F)(=O)(=O)[N-]S(=O)(C(F)(C(F)(C(F)(C(F)(F)F)F)F)F)=O,,2081
428,2081,FC(F)(C(F)(F)F)C(C(S(=O)([N-]S(C(F)(F)C(F)(C(F)(C(F)(F)F)F)F)(=O)=O)=O)(F)F)(F)F.[N+]1(CC)(CCCC1)C,,2081
428,2081,C1[N+](C)(CCC1)CC.FC(F)(F)C(F)(C(F)(C(F)(S(=O)([N-]S(=O)(=O)C(C(F)(C(F)(C(F)(F)F)F)F)(F)F)=O)F)F)F,,2081
428,2081,C1CC[N+](CC)(C)C1.S([N-]S(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)(=O)=O)(C(F)(F)C(F)(F)C(C(F)(F)F)(F)F)(=O)=O,,2081
428,2081,C[N+]1(CC)CCCC1.FC(F)(C(F)(F)C(F)(C(S([N-]S(=O)(C(F)(F)C(F)(C(C(F)(F)F)(F)F)F)=O)(=O)=O)(F)F)F)F,,2081
428,2081,C1[N+](CC)(C)CCC1.FC(F)(F)C(F)(C(F)(C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)(F)F)F)F,,2081
428,2081,C([N+]1(C)CCCC1)C.FC(F)(C(C(F)(F)F)(F)F)C(S(=O)(=O)[N-]S(=O)(C(F)(C(C(C(F)(F)F)(F)F)(F)F)F)=O)(F)F,,2081
303,2082,C[N+](C)(C)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,2082
303,2082,C[N+](CCO)(C)C.FC(F)(C(F)(F)F)C(C(F)(S([N-]S(C(F)(F)C(F)(C(C(F)(F)F)(F)F)F)(=O)=O)(=O)=O)F)(F)F,,2082
303,2082,C[N+](C)(CCO)C.FC(C(F)(F)F)(F)C(F)(F)C(F)(S([N-]S(C(F)(F)C(F)(C(F)(C(F)(F)F)F)F)(=O)=O)(=O)=O)F,,2082
303,2082,OCC[N+](C)(C)C.[N-](S(=O)(=O)C(C(C(F)(F)C(F)(F)F)(F)F)(F)F)S(=O)(C(F)(C(C(F)(F)C(F)(F)F)(F)F)F)=O,,2082
303,2082,C[N+](CCO)(C)C.FC(F)(C(C(S([N-]S(=O)(C(F)(F)C(C(F)(F)C(F)(F)F)(F)F)=O)(=O)=O)(F)F)(F)F)C(F)(F)F,,2082
303,2082,C[N+](C)(CCO)C.FC(C(S(=O)([N-]S(=O)(=O)C(F)(C(F)(C(C(F)(F)F)(F)F)F)F)=O)(F)F)(C(C(F)(F)F)(F)F)F,,2082
303,2082,C(C[N+](C)(C)C)O.FC(F)(C(F)(F)C(F)(C(S(=O)([N-]S(=O)(=O)C(C(F)(F)C(C(F)(F)F)(F)F)(F)F)=O)(F)F)F)F,,2082
303,2082,C(CO)[N+](C)(C)C.C(S([N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(C(F)(F)F)F)(=O)=O)(F)(F)C(C(F)(F)C(F)(F)F)(F)F,,2082
303,2082,C[N+](CCO)(C)C.O=S([N-]S(C(F)(F)C(C(F)(C(F)(F)F)F)(F)F)(=O)=O)(=O)C(F)(C(C(F)(C(F)(F)F)F)(F)F)F,,2082
303,2082,FC(C(C(C(F)(F)F)(F)F)(F)F)(S([N-]S(C(F)(C(F)(F)C(F)(F)C(F)(F)F)F)(=O)=O)(=O)=O)F.[N+](CCO)(C)(C)C,,2082
436,2083,C[N+](C)(C)CCO.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,2083
436,2083,FC(C(C(F)(F)F)(F)F)(C(F)(S(=O)(=O)[O-])F)F.[N+](C)(C)(CCO)C,,2083
436,2083,C[N+](C)(C)CCO.FC(F)(C(F)(F)F)C(C(F)(S(=O)(=O)[O-])F)(F)F,,2083
436,2083,C(C(F)(F)S([O-])(=O)=O)(F)(F)C(F)(C(F)(F)F)F.C[N+](CCO)(C)C,,2083
436,2083,C[N+](C)(C)CCO.FC(C(C(F)(F)F)(F)F)(C(S(=O)(=O)[O-])(F)F)F,,2083
436,2083,C[N+](C)(C)CCO.FC(C(C(F)(F)F)(F)F)(F)C(F)(S(=O)([O-])=O)F,,2083
436,2083,FC(F)(S(=O)([O-])=O)C(F)(C(F)(F)C(F)(F)F)F.OCC[N+](C)(C)C,,2083
436,2083,C[N+](C)(C)CCO.FC(S(=O)(=O)[O-])(F)C(F)(F)C(F)(C(F)(F)F)F,,2083
436,2083,FC(C(F)(F)F)(F)C(F)(F)C(F)(F)S(=O)(=O)[O-].OCC[N+](C)(C)C,,2083
436,2083,C(F)(F)(C(F)(F)C(F)(C(F)(F)S([O-])(=O)=O)F)F.OCC[N+](C)(C)C,,2083
280,2084,CCCCCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,,2084
280,2084,CCCCCCCCCC[n+]1ccn(C)c1.[B-](F)(F)(F)F,,2084
280,2084,C(CCCCCC[n+]1ccn(C)c1)CCC.F[B-](F)(F)F,,2084
280,2084,[B-](F)(F)(F)F.c1n(C)cc[n+]1CCCCCCCCCC,,2084
280,2084,C(CCCCCCCCC)[n+]1ccn(C)c1.F[B-](F)(F)F,,2084
280,2084,CCCCCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,,2084
280,2084,C(CC[n+]1ccn(c1)C)CCCCCCC.[B-](F)(F)(F)F,,2084
280,2084,C(CCCCCC[n+]1cn(cc1)C)CCC.F[B-](F)(F)F,,2084
280,2084,F[B-](F)(F)F.[n+]1(ccn(C)c1)CCCCCCCCCC,,2084
280,2084,F[B-](F)(F)F.[n+]1(CCCCCCCCCC)cn(C)cc1,,2084
306,2085,C[N+](C)(C)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,,2085
306,2085,C[N+](C)(CCO)C.O=S(C(F)(F)F)([N-]S(=O)(=O)C(F)(F)F)=O,,2085
306,2085,O=S(C(F)(F)F)([N-]S(=O)(C(F)(F)F)=O)=O.OCC[N+](C)(C)C,,2085
306,2085,C(O)C[N+](C)(C)C.O=S(C(F)(F)F)([N-]S(C(F)(F)F)(=O)=O)=O,,2085
306,2085,C(O)C[N+](C)(C)C.O=S([N-]S(=O)(=O)C(F)(F)F)(C(F)(F)F)=O,,2085
306,2085,C(CO)[N+](C)(C)C.FC(F)(S([N-]S(=O)(C(F)(F)F)=O)(=O)=O)F,,2085
306,2085,C[N+](CCO)(C)C.[N-](S(=O)(C(F)(F)F)=O)S(=O)(=O)C(F)(F)F,,2085
306,2085,C[N+](C)(C)CCO.FC(F)(F)S([N-]S(C(F)(F)F)(=O)=O)(=O)=O,,2085
306,2085,C[N+](CCO)(C)C.[N-](S(=O)(=O)C(F)(F)F)S(C(F)(F)F)(=O)=O,,2085
306,2085,C(C[N+](C)(C)C)O.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,,2085
335,2086,CC[n+]1ccccc1.CS(=O)(=O)[O-],,2086
335,2086,O=S([O-])(C)=O.c1cc[n+](CC)cc1,,2086
335,2086,CC[n+]1ccccc1.O=S(=O)(C)[O-],,2086
335,2086,O=S(C)([O-])=O.c1[n+](CC)cccc1,,2086
335,2086,O=S(C)([O-])=O.c1c[n+](CC)ccc1,,2086
335,2086,CS(=O)([O-])=O.c1cc[n+](cc1)CC,,2086
335,2086,CS(=O)(=O)[O-].c1ccc[n+](c1)CC,,2086
335,2086,O=S(=O)([O-])C.c1c[n+](CC)ccc1,,2086
335,2086,C(C)[n+]1ccccc1.O=S([O-])(=O)C,,2086
335,2086,O=S(C)([O-])=O.c1cc[n+](cc1)CC,,2086
305,2087,CC[n+]1ccccc1.O=S(=O)([O-])C(F)(F)F,,2087
305,2087,FC(F)(S(=O)([O-])=O)F.c1c[n+](CC)ccc1,,2087
305,2087,CC[n+]1ccccc1.O=S([O-])(=O)C(F)(F)F,,2087
305,2087,[O-]S(=O)(C(F)(F)F)=O.c1ccc[n+](c1)CC,,2087
305,2087,C(C)[n+]1ccccc1.O=S(C(F)(F)F)([O-])=O,,2087
305,2087,FC(S(=O)(=O)[O-])(F)F.c1[n+](CC)cccc1,,2087
305,2087,C(C)[n+]1ccccc1.FC(F)(F)S(=O)(=O)[O-],,2087
305,2087,O=S([O-])(C(F)(F)F)=O.c1[n+](cccc1)CC,,2087
305,2087,FC(F)(S(=O)(=O)[O-])F.c1cc[n+](CC)cc1,,2087
305,2087,O=S(=O)([O-])C(F)(F)F.c1ccc[n+](c1)CC,,2087
285,2088,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=C([O-])C(F)(F)F,,2088
285,2088,C(CCCCCCC)[N+](CCCCCCCC)(CCCCCCCC)C.FC(F)(F)C([O-])=O,,2088
285,2088,C(CCCCC)CC[N+](CCCCCCCC)(CCCCCCCC)C.C(F)(C([O-])=O)(F)F,,2088
285,2088,C(CCCCC[N+](C)(CCCCCCCC)CCCCCCCC)CC.C(F)(F)(F)C(=O)[O-],,2088
285,2088,C(CCCCCC[N+](CCCCCCCC)(C)CCCCCCCC)C.C([O-])(C(F)(F)F)=O,,2088
285,2088,C(CCC)CCCC[N+](CCCCCCCC)(CCCCCCCC)C.FC(F)(C(=O)[O-])F,,2088
285,2088,C(CCC[N+](CCCCCCCC)(C)CCCCCCCC)CCCC.FC(C([O-])=O)(F)F,,2088
285,2088,C(CCCCCC)C[N+](CCCCCCCC)(C)CCCCCCCC.O=C([O-])C(F)(F)F,,2088
285,2088,C(CCC[N+](CCCCCCCC)(C)CCCCCCCC)CCCC.FC(C(=O)[O-])(F)F,,2088
285,2088,C(=O)(C(F)(F)F)[O-].C(CC)CCCCC[N+](CCCCCCCC)(CCCCCCCC)C,,2088
278,2089,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,,2089
278,2089,C(CC[N+]1(CCCC1)C)C.S(=O)([O-])(=O)C(F)(F)F,,2089
278,2089,C(C)CC[N+]1(C)CCCC1.FC(F)(F)S(=O)(=O)[O-],,2089
278,2089,C[N+]1(CCCC1)CCCC.O=S(=O)(C(F)(F)F)[O-],,2089
278,2089,C1[N+](C)(CCCC)CCC1.FC(S([O-])(=O)=O)(F)F,,2089
278,2089,C1CCC[N+]1(C)CCCC.FC(F)(F)S([O-])(=O)=O,,2089
278,2089,CCCC[N+]1(C)CCCC1.S(=O)(=O)([O-])C(F)(F)F,,2089
278,2089,C1[N+](CCCC)(C)CCC1.[O-]S(=O)(C(F)(F)F)=O,,2089
278,2089,CCCC[N+]1(CCCC1)C.FC(F)(S(=O)(=O)[O-])F,,2089
278,2089,C(CCC)[N+]1(CCCC1)C.FC(S([O-])(=O)=O)(F)F,,2089
291,2090,CCC[n+]1ccn(C)c1.[I-],,2090
291,2090,C(C[n+]1cn(C)cc1)C.[I-],,2090
291,2090,[I-].[n+]1(CCC)ccn(C)c1,,2090
291,2090,CCC[n+]1ccn(c1)C.[I-],,2090
291,2090,Cn1c[n+](cc1)CCC.[I-],,2090
291,2090,[I-].c1[n+](cn(c1)C)CCC,,2090
291,2090,Cn1c[n+](cc1)CCC.[I-],,2090
291,2090,[I-].c1cn(c[n+]1CCC)C,,2090
291,2090,[I-].[n+]1(cn(cc1)C)CCC,,2090
291,2090,[I-].c1n(C)cc[n+]1CCC,,2090
398,2091,F[B-](F)(F)F.c1ccc2sc[nH+]c2c1,,2091
398,2091,F[B-](F)(F)F.[nH+]1c2ccccc2sc1,,2091
398,2091,F[B-](F)(F)F.c1c2c(sc[nH+]2)ccc1,,2091
398,2091,F[B-](F)(F)F.s1c2ccccc2[nH+]c1,,2091
398,2091,F[B-](F)(F)F.c1c2c(sc[nH+]2)ccc1,,2091
398,2091,F[B-](F)(F)F.c1c2[nH+]csc2ccc1,,2091
398,2091,F[B-](F)(F)F.[nH+]1c2ccccc2sc1,,2091
398,2091,F[B-](F)(F)F.[nH+]1csc2ccccc21,,2091
398,2091,F[B-](F)(F)F.c12ccccc1sc[nH+]2,,2091
398,2091,F[B-](F)(F)F.c12[nH+]csc2cccc1,,2091
393,2092,Cc1ccc(S(=O)(=O)[O-])cc1.c1ccc2sc[nH+]c2c1,,2092
393,2092,c1(ccc(C)cc1)S(=O)([O-])=O.c1ccc2sc[nH+]c2c1,,2092
393,2092,Cc1ccc(S([O-])(=O)=O)cc1.c1[nH+]c2c(cccc2)s1,,2092
393,2092,c1c(S(=O)(=O)[O-])ccc(C)c1.s1c2c(cccc2)[nH+]c1,,2092
393,2092,c1c(S(=O)([O-])=O)ccc(c1)C.c1cccc2sc[nH+]c12,,2092
393,2092,[O-]S(=O)(c1ccc(C)cc1)=O.c12sc[nH+]c2cccc1,,2092
393,2092,[O-]S(=O)(=O)c1ccc(C)cc1.c1c2c(ccc1)sc[nH+]2,,2092
393,2092,O=S([O-])(c1ccc(C)cc1)=O.c1cccc2c1sc[nH+]2,,2092
393,2092,O=S(c1ccc(C)cc1)(=O)[O-].c1ccc2[nH+]csc2c1,,2092
393,2092,Cc1ccc(cc1)S([O-])(=O)=O.c1[nH+]c2ccccc2s1,,2092
378,2093,CS(=O)(=O)[O-].c1ccc2sc[nH+]c2c1,,2093
378,2093,CS(=O)(=O)[O-].c1cccc2[nH+]csc12,,2093
378,2093,[O-]S(=O)(C)=O.c1[nH+]c2c(s1)cccc2,,2093
378,2093,O=S(=O)(C)[O-].c12c([nH+]cs2)cccc1,,2093
378,2093,[O-]S(=O)(=O)C.c1[nH+]c2c(s1)cccc2,,2093
378,2093,CS(=O)(=O)[O-].c12sc[nH+]c2cccc1,,2093
378,2093,[O-]S(=O)(C)=O.s1c[nH+]c2c1cccc2,,2093
378,2093,O=S(C)([O-])=O.c12[nH+]csc1cccc2,,2093
378,2093,CS(=O)(=O)[O-].s1c[nH+]c2ccccc21,,2093
378,2093,O=S([O-])(C)=O.c1[nH+]c2ccccc2s1,,2093
401,2094,O=S(=O)([O-])C(F)(F)F.c1ccc2sc[nH+]c2c1,,2094
401,2094,[O-]S(C(F)(F)F)(=O)=O.[nH+]1csc2c1cccc2,,2094
401,2094,[O-]S(=O)(=O)C(F)(F)F.s1c[nH+]c2c1cccc2,,2094
401,2094,FC(F)(F)S(=O)([O-])=O.c1cc2c(cc1)sc[nH+]2,,2094
401,2094,FC(F)(F)S([O-])(=O)=O.s1c2c([nH+]c1)cccc2,,2094
401,2094,S(C(F)(F)F)([O-])(=O)=O.c1cc2c(cc1)sc[nH+]2,,2094
401,2094,O=S(C(F)(F)F)([O-])=O.c12ccccc1sc[nH+]2,,2094
401,2094,[O-]S(C(F)(F)F)(=O)=O.s1c2c([nH+]c1)cccc2,,2094
401,2094,S(=O)(C(F)(F)F)([O-])=O.[nH+]1c2ccccc2sc1,,2094
401,2094,FC(F)(F)S(=O)(=O)[O-].c12[nH+]csc2cccc1,,2094
307,2095,CCCCCCCCOS(=O)(=O)[O-].CCCC[n+]1ccn(C)c1,,2095
307,2095,C(CCCCC)CCOS(=O)(=O)[O-].C(C[n+]1cn(C)cc1)CC,,2095
307,2095,C(CC)C[n+]1ccn(c1)C.O=S(=O)(OCCCCCCCC)[O-],,2095
307,2095,O=S(OCCCCCCCC)(=O)[O-].c1cn(C)c[n+]1CCCC,,2095
307,2095,C(C)CCCCCCOS(=O)(=O)[O-].Cn1cc[n+](CCCC)c1,,2095
307,2095,C(CCOS(=O)(=O)[O-])CCCCC.CCCC[n+]1ccn(C)c1,,2095
307,2095,CCCC[n+]1ccn(C)c1.S([O-])(OCCCCCCCC)(=O)=O,,2095
307,2095,C(CCCCC)CCOS(=O)(=O)[O-].n1(C)cc[n+](CCCC)c1,,2095
307,2095,S(=O)(=O)(OCCCCCCCC)[O-].c1cn(C)c[n+]1CCCC,,2095
307,2095,C(C)CCCCCCOS(=O)(=O)[O-].c1cn(c[n+]1CCCC)C,,2095
219,2096,O=[N+]([O-])[O-].[N-]=[N+]=NCC[NH+]1C=NC(N=[N+]=[N-])=N1,,2096
219,2096,C1=NC(N=[N+]=[N-])=N[NH+]1CCN=[N+]=[N-].[O-][N+]([O-])=O,,2096
219,2096,[N+](=[N-])=NC1=N[NH+](CCN=[N+]=[N-])C=N1.[O-][N+]([O-])=O,,2096
219,2096,O=[N+]([O-])[O-].[N+](=NC1N=C[NH+](CCN=[N+]=[N-])N=1)=[N-],,2096
219,2096,[N+]([O-])(=O)[O-].[N-]=[N+]=NCC[NH+]1C=NC(=N1)N=[N+]=[N-],,2096
